"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM181",3.23349560606297e-15,0.567782618304325,0.902,0.789,1.18349172677511e-10
"MAP3K13",3.30772739713939e-15,0.988029387857395,0.895,0.817,1.21066130462699e-10
"PTPRA",3.36396239433237e-15,0.647509996905666,0.942,0.87,1.23124387594959e-10
"PTGIS",3.37400289477277e-15,1.3112096105892,0.604,0.361,1.23491879951578e-10
"MAK",3.44375806485599e-15,2.02095898009569,0.487,0.24,1.26044988931794e-10
"ORC5",3.52808960974812e-15,0.851545846528803,0.709,0.453,1.29131607806391e-10
"OSMR-AS1",3.52878029592114e-15,0.960963919090393,0.745,0.532,1.2915688761101e-10
"SPDYE21P",3.64668708055347e-15,1.94481259280434,0.364,0.131,1.33472393835338e-10
"CYSTM1",3.68981875601311e-15,0.585636867085948,0.942,0.87,1.35051056288836e-10
"EBLN2",3.73007879192519e-15,1.4102950667793,0.251,0.063,1.36524613863254e-10
"AC139149.1",3.88762672671452e-15,1.9979942209977,0.244,0.062,1.42291025824478e-10
"PIAS1",3.93798496850439e-15,1.05375934080515,0.898,0.774,1.44134187832229e-10
"G3BP1",4.05882033626846e-15,0.431357836739814,0.924,0.864,1.48556883127762e-10
"MRPL52",4.12771897311272e-15,-0.570643758335267,0.84,0.913,1.51078642134899e-10
"UBE2F",4.13472043519346e-15,0.719162994101086,0.905,0.804,1.51334902648516e-10
"WDR78",4.153086128978e-15,1.71830609406685,0.538,0.292,1.52007105406724e-10
"TBC1D2B",4.28411651793162e-15,0.803949084148105,0.869,0.689,1.56802948672815e-10
"ZNF665",4.46652100645398e-15,1.21919956268213,0.295,0.091,1.63479135357222e-10
"CD2AP",4.47851546833578e-15,0.945515648587313,0.927,0.765,1.63918144656558e-10
"TXNIP",4.57425068569518e-15,1.19379735035817,0.782,0.6,1.67422149347129e-10
"EML2",4.59393020156071e-15,1.2591553148296,0.629,0.372,1.68142439307323e-10
"ITIH3",4.63379632362439e-15,1.50433209384557,0.353,0.125,1.69601579240976e-10
"SLC44A2",4.7948749618277e-15,1.02591999904692,0.709,0.476,1.75497218477856e-10
"OTUD4",4.83737693996447e-15,1.06175764933415,0.815,0.566,1.77052833379639e-10
"REEP3",4.85188168846702e-15,0.448691717480204,0.942,0.875,1.77583721679582e-10
"MED15",4.89991521922436e-15,0.720287680387385,0.873,0.69,1.79341796938831e-10
"PTGER2",5.00379984358389e-15,-2.16236136180742,0.167,0.401,1.83144078075014e-10
"CXCL2",5.08037996155985e-15,-1.96114212524844,0.298,0.541,1.85946986973052e-10
"C2CD3",5.09170391103649e-15,2.09303907096594,0.596,0.363,1.86361454847847e-10
"ZNF721",5.2876543503241e-15,0.931577096564548,0.88,0.764,1.93533436876212e-10
"AC022217.2",5.45806285766325e-15,-3.99901976151709,0,0.193,1.99770558653333e-10
"PIGN",5.45812188849425e-15,1.0639394904009,0.811,0.596,1.99772719240778e-10
"NMT2",5.48233816130851e-15,1.04562707771115,0.825,0.668,2.00659059042053e-10
"SCD5",5.53276335096898e-15,1.99187735835257,0.702,0.451,2.02504671408816e-10
"EML4",5.53839912533934e-15,0.706090431254837,0.913,0.804,2.02710946386545e-10
"NT5DC2",5.89156018944327e-15,-0.776873712964834,0.771,0.87,2.15636994493813e-10
"CDV3",5.93724767701543e-15,0.570793345766558,0.913,0.901,2.17309202226442e-10
"LGALS3",5.95747770200036e-15,-0.668899004609907,0.884,0.919,2.18049641370915e-10
"TCF20",6.1525550130884e-15,1.04404378978218,0.738,0.485,2.25189666034049e-10
"SNRPB2",6.22778040933361e-15,-0.47879741073849,0.836,0.901,2.27942990762019e-10
"TMEM63A",6.25393984409061e-15,1.35264724298641,0.607,0.345,2.2890045223356e-10
"POSTN",6.40203175616964e-15,-0.908322601059771,0.542,0.76,2.34320764307565e-10
"ZNF107",6.42836289985088e-15,1.36970682588324,0.622,0.317,2.35284510497442e-10
"AL139294.1",6.46940445065442e-15,4.91691909194646,0.131,0.013,2.36786672298402e-10
"STX6",6.5620112177392e-15,1.00588372968035,0.771,0.527,2.40176172580472e-10
"MAP2K2",6.7294038324148e-15,-0.485665770851474,0.869,0.922,2.46302909670214e-10
"ARHGEF37",6.82068480968593e-15,1.68680759530368,0.24,0.063,2.49643884719315e-10
"ETV6",6.98136694525779e-15,1.11366570186308,0.913,0.816,2.5552501156338e-10
"TRERF1",7.00255630173535e-15,1.20213001333632,0.673,0.431,2.56300563199816e-10
"SPG11",7.01623373078771e-15,0.926019268241431,0.876,0.714,2.56801170780561e-10
"SMURF1",7.20287867770376e-15,1.0127862718049,0.898,0.755,2.63632562482635e-10
"KIAA0232",7.20325450923541e-15,0.950899265922267,0.913,0.77,2.63646318292525e-10
"FLNA",7.23528324129923e-15,0.667958805700323,0.935,0.95,2.64818601914793e-10
"INTS4",7.37608834755337e-15,1.18137674827784,0.676,0.413,2.69972209608801e-10
"ARF4",7.41042360750757e-15,-0.404305088241061,0.953,0.957,2.71228914458384e-10
"AP2B1",7.5855473981023e-15,0.544409122754452,0.931,0.876,2.77638620317942e-10
"VPS45",7.61785357285874e-15,1.07993089943254,0.778,0.59,2.78821058620203e-10
"CXCL8",7.62889094553336e-15,-1.73393438695514,0.429,0.636,2.79225037497466e-10
"BACE2",7.87634036462183e-15,1.71144082641627,0.84,0.659,2.88281933685523e-10
"TENT5A",7.8903767062012e-15,-1.1815174628482,0.513,0.689,2.8879567782367e-10
"PIEZO1",7.99508003106926e-15,0.49583955038839,0.869,0.676,2.92627924217166e-10
"WIPF2",8.04462991822523e-15,0.868027126059062,0.847,0.628,2.94441499636962e-10
"STAT5B",8.09688620937894e-15,1.15512746160086,0.811,0.569,2.96354132149479e-10
"SLC7A6",8.13816203899462e-15,0.613075562583553,0.811,0.627,2.97864868789242e-10
"SLC7A2",8.19284481538538e-15,-1.94725238107123,0.716,0.745,2.9986631308792e-10
"ACVR1B",8.23451537847511e-15,1.04735449444726,0.655,0.372,3.01391497367567e-10
"DENND6B",8.35457509198383e-15,1.38773215478681,0.371,0.14,3.057858029417e-10
"RHPN2",8.41719252987759e-15,2.13135037700708,0.364,0.142,3.0807766378605e-10
"TSPAN9",8.62729156681839e-15,0.761199411839905,0.818,0.605,3.1576749863712e-10
"ITPR1",8.68821742634204e-15,1.27042643263713,0.647,0.383,3.17997446021545e-10
"SPHK1",8.72075743791407e-15,-0.845230614947875,0.731,0.832,3.19188442985093e-10
"AMZ1",8.72682524413138e-15,1.42179788876294,0.524,0.257,3.19410530760453e-10
"XPO6",8.90988400765611e-15,0.891581269556158,0.869,0.701,3.26110664564221e-10
"CCL13",8.92862971020601e-15,3.42913852000042,0.142,0.018,3.2679677602325e-10
"MAPKAPK5",9.10557410612405e-15,1.11719545745755,0.771,0.534,3.33273117858246e-10
"FGF7",9.20371154515745e-15,2.12831114517349,0.56,0.335,3.36865046264308e-10
"AC023282.1",9.27351015771443e-15,-1.86624059173887,0.138,0.388,3.39419745282506e-10
"PSMC5",9.40546686655517e-15,-0.514509605962241,0.815,0.904,3.44249492782786e-10
"TANGO6",9.66874089729607e-15,1.1165403652861,0.796,0.6,3.53885585581933e-10
"SLC25A16",9.76726967203534e-15,1.11885166373657,0.822,0.618,3.57491837266165e-10
"ULK2",9.88622791663347e-15,0.984227356845438,0.724,0.463,3.61845827976702e-10
"AL139260.1",9.90712295626829e-15,1.7709046574643,0.716,0.506,3.62610607322376e-10
"FHL1",9.9824823859257e-15,1.58214077411928,0.68,0.482,3.65368837807266e-10
"ZNF680",1.02889401634218e-14,1.46831298908123,0.64,0.401,3.76585498921401e-10
"PTGDR",1.07799922696226e-14,-1.69016446599214,0.109,0.351,3.94558497060458e-10
"PYCR1",1.08037388852277e-14,-0.776751361277315,0.731,0.836,3.9542764693822e-10
"CD200",1.0971191823024e-14,1.72742446890316,0.338,0.124,4.015565919145e-10
"CLCN5",1.11340441352319e-14,0.870505912800537,0.687,0.465,4.07517149393622e-10
"REL",1.11662171915098e-14,-1.58816943521274,0.615,0.704,4.08694715426449e-10
"CPT1A",1.14594294871789e-14,0.879012648162953,0.865,0.761,4.19426578660235e-10
"ABR",1.1471511016928e-14,0.506834838342183,0.793,0.525,4.19868774730581e-10
"DPP10",1.18982354391666e-14,3.54906405705079,0.171,0.031,4.35487315308935e-10
"ZER1",1.24204815831873e-14,1.08123317942251,0.738,0.501,4.54602046426237e-10
"BTRC",1.26902643045634e-14,0.909876778830926,0.887,0.749,4.64476363811325e-10
"ARHGAP5",1.29596255665143e-14,0.620914403220598,0.935,0.875,4.74335255359991e-10
"MT1M",1.31431791778837e-14,-1.71923821765449,0.309,0.559,4.8105350108972e-10
"PRKAR2A",1.3723707791073e-14,0.655875842332563,0.92,0.814,5.02301428861063e-10
"MXD4",1.38050868134326e-14,-0.604698834787539,0.88,0.907,5.05279982458447e-10
"NSA2",1.39145047941741e-14,-0.469203825782973,0.873,0.934,5.09284789971565e-10
"PDE1A",1.40640711066321e-14,2.09329595835815,0.476,0.24,5.1475906657384e-10
"ILRUN",1.45502079023267e-14,1.01160454624734,0.887,0.732,5.32552159433061e-10
"TOB2",1.51827391971596e-14,0.894264721697528,0.771,0.527,5.55703437355238e-10
"STARD9",1.58851663799991e-14,0.843354129580102,0.538,0.265,5.81412974674347e-10
"LARP1",1.6259640037983e-14,0.439238181525497,0.913,0.876,5.95119085030215e-10
"BLCAP",1.6365155247098e-14,0.645200876337165,0.847,0.673,5.98981047199033e-10
"DNAJC5",1.65176131101986e-14,0.705736227502414,0.833,0.624,6.0456115744638e-10
"ZNF429",1.73614084361423e-14,1.36980313618941,0.542,0.28,6.35444910171244e-10
"CSNK2B",1.75176551378429e-14,-0.516580922974524,0.829,0.891,6.41163695700187e-10
"AC108519.1",1.75585735361974e-14,1.59859241190704,0.309,0.105,6.42661349998362e-10
"AKR1C3",1.78993718523734e-14,-1.23670818755208,0.611,0.749,6.55134909168719e-10
"PTMA",1.82062355106726e-14,-0.459556637548064,0.935,0.966,6.66366425926126e-10
"LIMD1",1.82528361452379e-14,0.850436573295533,0.695,0.429,6.68072055751852e-10
"MFSD14C",1.83702777184233e-14,0.784542734837323,0.873,0.745,6.7237053477201e-10
"EIF2B3",1.89481821339897e-14,0.85872720449189,0.855,0.748,6.93522414286156e-10
"SYNPO2",1.90401009059687e-14,1.27816633614427,0.673,0.422,6.96886733259362e-10
"GRK5",1.92197588756313e-14,1.04254879727031,0.873,0.724,7.0346239460698e-10
"FBXW4",1.93274342000949e-14,1.12192332886242,0.767,0.547,7.07403419157672e-10
"TIMM13",1.96464901051379e-14,-0.452761632725559,0.851,0.914,7.19081184338153e-10
"FAM185A",1.9652112342703e-14,1.19818430020345,0.505,0.26,7.19286963855274e-10
"AC108067.1",1.97004129342161e-14,-2.46410795317355,0.08,0.305,7.21054813805243e-10
"MIB1",2.00525485299259e-14,0.807999728542999,0.898,0.748,7.33943328743819e-10
"TBC1D9",2.10570163317091e-14,1.05046076156111,0.775,0.56,7.70707854756886e-10
"ANXA8L1",2.10744250444601e-14,1.60658689069798,0.225,0.058,7.71345031052283e-10
"LURAP1L",2.2440132301594e-14,1.51538463388614,0.731,0.556,8.21331282370643e-10
"SCTR",2.24677082219352e-14,6.90385567523047,0.105,0.006,8.22340588631052e-10
"SNHG4",2.28698632618837e-14,1.34617860881622,0.404,0.167,8.37059865248206e-10
"JAZF1",2.35605767519607e-14,1.54727585815016,0.887,0.777,8.62340669698512e-10
"MAP2K1",2.38514585260541e-14,0.903685804293255,0.865,0.723,8.72987233512106e-10
"RALGAPB",2.44744926088422e-14,0.708239019309273,0.862,0.673,8.95790903976232e-10
"AC008147.2",2.51763809798723e-14,1.73959778165304,0.295,0.097,9.21480720244306e-10
"EIF4ENIF1",2.52592253431924e-14,1.08661759595328,0.731,0.473,9.24512906786186e-10
"TSTD3",2.55042603131557e-14,1.09264845288481,0.804,0.65,9.33481431721812e-10
"ARHGAP20",2.63139462276109e-14,1.50801926643142,0.593,0.361,9.63116745876786e-10
"NDUFB9",2.67699471899721e-14,-0.464094069526609,0.873,0.912,9.79806837100168e-10
"PRMT2",2.82604067254498e-14,0.362046031406406,0.905,0.854,1.03435914655819e-09
"RHEX",2.97245108231574e-14,6.65345240069576,0.109,0.007,1.08794682063839e-09
"LPP",3.04023250994328e-14,0.894096234084403,0.985,0.956,1.11275550096434e-09
"RAB3GAP1",3.09163275505604e-14,0.633453227864655,0.931,0.842,1.13156850467806e-09
"NDUFV2",3.09442554905543e-14,-0.43816654043272,0.92,0.935,1.13259069520978e-09
"UBE2W",3.12394868680168e-14,0.869042657016609,0.898,0.768,1.14339645885628e-09
"ZNF420",3.29659808248247e-14,2.03563815538799,0.433,0.192,1.20658786416941e-09
"JOSD2",3.3523808726843e-14,-0.614166985373998,0.764,0.883,1.22700492321118e-09
"SUFU",3.42237590130022e-14,1.58276597450348,0.611,0.369,1.25262380363489e-09
"UBE3C",3.45673992171826e-14,0.84566086080741,0.913,0.819,1.2652013787481e-09
"BMP2K",3.48168823536604e-14,1.06169139468423,0.836,0.664,1.27433271102632e-09
"JAG1",3.50894192329282e-14,1.52164202327895,0.691,0.448,1.28430783334441e-09
"FAM89B",3.57146899159426e-14,-0.551989470522081,0.775,0.848,1.30719336561341e-09
"PPP1R13L",3.64219238494766e-14,1.11941966484346,0.655,0.42,1.33307883481469e-09
"ACVR2A",3.76929719143983e-14,1.34011797629622,0.767,0.553,1.37960046503889e-09
"AC023509.6",3.81472752096113e-14,2.01173812094787,0.596,0.339,1.39622841994698e-09
"PDS5A",3.94636151662406e-14,0.68819010059694,0.942,0.848,1.44440777869957e-09
"NF2",4.04815052729377e-14,1.10375086295613,0.818,0.621,1.48166357449479e-09
"ZNF573",4.05643457016246e-14,1.40302383492213,0.389,0.161,1.48469561702516e-09
"SPARCL1",4.08121163995176e-14,0.882732291974617,0.425,0.189,1.49376427233874e-09
"NPRL3",4.11801405753166e-14,0.761557548071668,0.847,0.618,1.50723432519716e-09
"ADAMTSL1",4.14775926962885e-14,-1.02749941856388,0.338,0.571,1.51812137027686e-09
"DOCK1",4.16238922857352e-14,0.798367863107781,0.949,0.886,1.52347608155019e-09
"PICALM",4.2187192020398e-14,0.841923342596886,0.964,0.895,1.54409341513859e-09
"GFPT2",4.2721333055761e-14,-0.917353809753235,0.767,0.824,1.56364351117391e-09
"MICU1",4.31139157031331e-14,0.664351338835274,0.931,0.845,1.57801242865037e-09
"MARK2",4.31717343725529e-14,1.24678959801772,0.775,0.566,1.58012864976981e-09
"ZFP36",4.3343812657911e-14,-1.27558716177872,0.698,0.785,1.5864268870922e-09
"TMEM260",4.48659050176602e-14,0.914369817665418,0.8,0.563,1.64213698955138e-09
"ATP5ME",4.56557453774028e-14,-0.42612816482555,0.858,0.932,1.67104593655832e-09
"FAM110B",4.65749521066892e-14,1.1307542878583,0.742,0.532,1.70468982205693e-09
"LGALS1",4.7318397856741e-14,-0.438015529881444,0.924,0.976,1.73190067995458e-09
"ZMYM2",4.79002344068065e-14,0.99989800989021,0.92,0.802,1.75319647952352e-09
"HECTD4",4.87921201445036e-14,0.839019938696833,0.876,0.721,1.78584038940897e-09
"ATP5F1B",4.89994432799879e-14,-0.469681138884849,0.851,0.929,1.79342862349084e-09
"RAPH1",4.93658846105491e-14,0.866713985690172,0.913,0.81,1.80684074263071e-09
"VAPB",5.25978730098996e-14,0.646380353750807,0.858,0.696,1.92513475003533e-09
"TRAM1",5.43709067261009e-14,0.540803926276288,0.931,0.92,1.99002955708202e-09
"CAP2",5.66390089404731e-14,0.990795975537676,0.618,0.363,2.07304436623026e-09
"TLN1",5.68074842149558e-14,0.499472592018577,0.945,0.94,2.0792107297516e-09
"KIFC3",5.70177807653514e-14,0.761815850621272,0.851,0.661,2.08690779379263e-09
"USP48",5.74868766397226e-14,0.486858549706506,0.916,0.848,2.10407717189049e-09
"GRAMD2B",5.76438323187926e-14,0.877244533488072,0.767,0.525,2.10982190670013e-09
"C12orf57",5.80478561302718e-14,-0.497497285018802,0.807,0.919,2.12460958222408e-09
"EPB41L4A",5.87858083456721e-14,3.168521048336,0.342,0.143,2.15161937125994e-09
"NIPA1",6.0405224261948e-14,1.60590000203284,0.48,0.245,2.21089161321156e-09
"EDDM13",6.04285535245659e-14,2.67700390754373,0.327,0.118,2.21174548755264e-09
"HINT1",6.06339013590788e-14,-0.475671351776662,0.891,0.948,2.21926142364364e-09
"PARG",6.10504442855272e-14,0.991028152241826,0.855,0.652,2.23450731129458e-09
"AC008969.1",6.11857253099384e-14,2.02092527528269,0.382,0.159,2.23945873206906e-09
"C6orf132",6.18850300190382e-14,2.08355369136017,0.465,0.226,2.26505398372682e-09
"PTPN14",6.22399384591793e-14,0.9029028599501,0.942,0.838,2.27804398754442e-09
"FBXO28",6.28673925550677e-14,0.802682711479302,0.804,0.603,2.30100943490803e-09
"KMT2C",6.36335367653335e-14,0.867896875031976,0.938,0.882,2.32905107914797e-09
"ZNF500",6.37151939645038e-14,0.978211957186188,0.462,0.215,2.3320398142948e-09
"ZXDC",6.42076282466081e-14,0.639085189329867,0.796,0.555,2.3500634014541e-09
"LRRC37A3",6.53118268556224e-14,1.39513863063781,0.527,0.26,2.39047817474263e-09
"MFAP5",6.60087955297642e-14,2.30828072138563,0.578,0.395,2.4159879251849e-09
"ACTA2",6.70024337372636e-14,1.87904484982759,0.884,0.827,2.45235607721759e-09
"ANKRD1",7.25924429725762e-14,2.17181437179547,0.615,0.379,2.65695600523926e-09
"NEURL1B",7.30962727915048e-14,2.98093307039667,0.207,0.053,2.67539668044187e-09
"RNF7",7.36818738342184e-14,-0.412201300164841,0.851,0.914,2.69683026420623e-09
"AC037198.1",7.75323447752082e-14,1.74027285126211,0.36,0.147,2.8377613511174e-09
"PREPL",7.7827376577381e-14,0.823060272211771,0.8,0.637,2.84855981010872e-09
"CRNDE",7.92820248639077e-14,-0.938449313604802,0.676,0.782,2.90180139204388e-09
"NCOA7-AS1",7.97307582232347e-14,2.6949806099926,0.24,0.068,2.91822548172861e-09
"ATP6V0A1",8.02506366213171e-14,0.906190371916373,0.756,0.497,2.93725355097683e-09
"WASF1",8.04925896549115e-14,0.632016477512665,0.8,0.625,2.94610927395941e-09
"AP000753.2",8.06049759681731e-14,3.04324575764447,0.215,0.055,2.9502227254111e-09
"LINC01895",8.18447869328561e-14,2.914779924073,0.116,0.01,2.99560104652947e-09
"HEG1",8.1967802688593e-14,0.90384050165809,0.927,0.876,3.00010354620519e-09
"AC110795.1",8.32434336014848e-14,2.03481863565987,0.244,0.071,3.04679291324795e-09
"AL355001.1",8.3392721965708e-14,2.71898987446292,0.215,0.055,3.05225701666688e-09
"PRDX6",8.50838372450146e-14,-0.444677646561697,0.88,0.951,3.11415352700478e-09
"AL589843.1",8.5407900336319e-14,2.08650586235861,0.287,0.099,3.12601456020961e-09
"ZNF526",8.86070088087578e-14,1.19440062224349,0.404,0.173,3.24310512940934e-09
"CD320",9.01513601070901e-14,-0.866919077184532,0.727,0.791,3.2996299312796e-09
"RARRES2",9.41953272628295e-14,1.05612296043152,0.673,0.454,3.44764317314682e-09
"LNPEP",9.63880061402827e-14,0.863328127881605,0.822,0.612,3.52789741274049e-09
"AC243964.3",9.94847942469752e-14,2.34412047185275,0.535,0.298,3.64124295423354e-09
"ARNT",1.00896414184907e-13,0.836159890036441,0.815,0.681,3.69290965558177e-09
"NUDT3",1.02854384860386e-13,0.966941581653012,0.771,0.531,3.764573340275e-09
"ZBED4",1.04724360372195e-13,0.396277433119191,0.709,0.462,3.83301631398271e-09
"NDUFS5",1.06873227538091e-13,-0.4674102446243,0.873,0.947,3.91166700112168e-09
"SHOC1",1.0708139305935e-13,2.67888076610063,0.455,0.224,3.91928606736528e-09
"AC008056.1",1.08025459110108e-13,2.93532254163508,0.284,0.091,3.95383982888907e-09
"PRORP",1.08984633874132e-13,1.00595805642718,0.844,0.659,3.98894658442712e-09
"RAI1",1.09158421985869e-13,0.703738232214574,0.742,0.524,3.99530740310478e-09
"SUGT1",1.09720591317273e-13,-0.434022073923308,0.873,0.903,4.0158833628035e-09
"DNAJC11",1.12079690767369e-13,0.765565306150598,0.825,0.612,4.10222876177648e-09
"PALM2-AKAP2",1.13125137349244e-13,0.585440414010179,0.942,0.945,4.14049315211968e-09
"LSM7",1.14113760231974e-13,-0.507339343859881,0.844,0.917,4.17667773825049e-09
"EHBP1",1.14888460230489e-13,0.908260577031997,0.945,0.869,4.20503253289613e-09
"TMEM263",1.15099554933573e-13,-0.5031936659642,0.909,0.906,4.2127588101237e-09
"CRAMP1",1.16009833002176e-13,0.67520071111334,0.622,0.376,4.24607589771263e-09
"DCP1B",1.20166740765088e-13,1.10454921793868,0.629,0.395,4.39822287874299e-09
"IFFO2",1.21668482551713e-13,2.11995158545226,0.385,0.164,4.45318812987526e-09
"SERPINB9",1.22724977763174e-13,1.62774594629118,0.327,0.122,4.49185691110994e-09
"HBP1",1.24519392146085e-13,-0.766040949854279,0.811,0.817,4.55753427193886e-09
"ARHGAP21",1.25136698445546e-13,0.639030284576008,0.938,0.878,4.58012829980545e-09
"PYURF",1.25154502764979e-13,-0.523175883280282,0.811,0.875,4.580779955701e-09
"ANXA10",1.26247278428883e-13,-2.70328055769069,0.084,0.296,4.62077663777556e-09
"PER1",1.27560327617263e-13,-1.17411204867915,0.655,0.742,4.66883555111944e-09
"RBM3",1.29197375462636e-13,-0.425574221394411,0.924,0.931,4.72875313930793e-09
"SH2D4A",1.33595812870023e-13,1.13806849122077,0.778,0.615,4.8897403468557e-09
"CNPY2",1.33923696018828e-13,-0.455820571791584,0.887,0.91,4.90174119798513e-09
"PRKD2",1.34198822725345e-13,1.41889512392353,0.618,0.375,4.91181111057035e-09
"C9orf147",1.34453559979508e-13,1.92722854810346,0.378,0.156,4.92113474880998e-09
"EEF2K",1.35283309620148e-13,0.817374982381163,0.793,0.578,4.95150441540703e-09
"ABLIM2",1.36035913656766e-13,3.16643917064049,0.196,0.047,4.97905047575128e-09
"AC007014.1",1.37011093310171e-13,2.51502591106617,0.302,0.105,5.01474302624558e-09
"C16orf74",1.42053970852102e-13,0.649154383287371,0.385,0.158,5.1993173871578e-09
"MARK4",1.42632105741987e-13,0.696295664050674,0.84,0.619,5.22047770226248e-09
"AHCY",1.44663129810679e-13,-0.757451677091215,0.767,0.832,5.29481521420067e-09
"AC068587.4",1.4802737777912e-13,2.45038223404506,0.444,0.214,5.41795005409358e-09
"NUP205",1.49299506266001e-13,1.19340752923182,0.6,0.36,5.46451122884191e-09
"SFT2D2",1.5037385097063e-13,0.80719917633755,0.836,0.639,5.50383331937603e-09
"KIAA1671",1.50723345485664e-13,1.87933769252034,0.476,0.243,5.51662516812078e-09
"SYNDIG1",1.56850508384822e-13,-0.758576822213022,0.131,0.37,5.74088545739288e-09
"HSBP1L1",1.56977312940434e-13,0.782134156126088,0.716,0.476,5.74552663093284e-09
"RUBCN",1.58752604274424e-13,1.1151904681336,0.535,0.28,5.81050406904818e-09
"IQCA1",1.59078851306291e-13,2.51487350225674,0.2,0.049,5.82244503666154e-09
"SCYL3",1.61279016069556e-13,1.16719679130223,0.509,0.251,5.90297326716183e-09
"GAB1",1.64294502930832e-13,1.28248368504331,0.804,0.608,6.01334310177137e-09
"RAB30",1.6857530857624e-13,0.791555222758109,0.531,0.27,6.17002486919898e-09
"AL390783.1",1.70119714508529e-13,3.53722173971289,0.207,0.052,6.22655167072667e-09
"TWF2",1.73910743102321e-13,-0.566471460433929,0.796,0.851,6.36530710828806e-09
"CHD9",1.76567508756588e-13,0.783892880470326,0.96,0.931,6.46254738799986e-09
"WNK1",1.79148907959154e-13,0.549681559276906,0.909,0.854,6.557029180213e-09
"ARHGEF28",1.79685216881872e-13,1.53452361930137,0.524,0.294,6.57665862309338e-09
"XPO7",1.79786147178875e-13,0.960499979748428,0.76,0.521,6.580352772894e-09
"AC093865.1",1.83598098348962e-13,-1.66876803116435,0.142,0.379,6.71987399767036e-09
"CAMKK2",1.86549667504559e-13,0.758434170518999,0.771,0.547,6.82790438033436e-09
"ZFAND3",1.8952295229881e-13,0.82911127497198,0.96,0.945,6.93672957708874e-09
"CLCN6",1.89602201143854e-13,0.819611009116116,0.695,0.45,6.93963016406621e-09
"USP25",1.91852187298854e-13,1.00957245425188,0.898,0.724,7.02198190732536e-09
"UVSSA",1.9269771395176e-13,1.5114388589567,0.458,0.214,7.05292902834836e-09
"INVS",1.93203848390368e-13,0.93959897758717,0.869,0.723,7.07145405493586e-09
"ZNF490",1.95960019291988e-13,1.04837261583255,0.629,0.358,7.17233266610604e-09
"OTUD7B",2.00817735263709e-13,1.14430835297743,0.785,0.597,7.35012992838703e-09
"MPRIP",2.04257881527753e-13,0.697726502530693,0.927,0.841,7.4760427217973e-09
"ACSS1",2.05121569383571e-13,1.4370712161514,0.229,0.063,7.50765456100809e-09
"SPEN",2.11357237361296e-13,0.607494747107188,0.905,0.777,7.73588624466079e-09
"DIP2B",2.14669484544033e-13,1.33346160041484,0.876,0.761,7.85711780379615e-09
"SERTAD2",2.1609412514453e-13,1.03480769849827,0.589,0.355,7.90926107441493e-09
"MRPL23",2.22163394445911e-13,-0.616922443366648,0.76,0.872,8.13140240011477e-09
"NQO1",2.22364546329198e-13,-0.546463083791981,0.873,0.926,8.13876476019499e-09
"LRATD2",2.25015245897847e-13,1.92829224538631,0.193,0.044,8.2357830151071e-09
"ZNF587B",2.2754122840912e-13,0.791315596833315,0.673,0.419,8.32823650100218e-09
"ZNF717",2.31833154385506e-13,1.12711580897649,0.607,0.37,8.4853252836639e-09
"ZNF564",2.32676720970275e-13,0.809119975400955,0.469,0.218,8.51620066423302e-09
"LURAP1L-AS1",2.37120904370767e-13,2.19602318016213,0.556,0.313,8.67886222087445e-09
"CERS5",2.49279628906479e-13,0.895358911497803,0.855,0.709,9.12388369760604e-09
"AC005670.3",2.52195063110313e-13,0.880871287675204,0.815,0.584,9.23059150490058e-09
"NEK4",2.55014022977044e-13,1.67599309016517,0.618,0.353,9.3337682549828e-09
"RERE",2.57874743726861e-13,0.986136678533719,0.956,0.901,9.43847349514684e-09
"SEC22A",2.5909097540878e-13,0.70404018556771,0.785,0.584,9.48298879093676e-09
"RUNX1T1",2.60973457385203e-13,1.24864721427136,0.669,0.469,9.5518895137558e-09
"GPI",2.6223613528564e-13,0.632623204171663,0.898,0.822,9.5981047875897e-09
"CEP89",2.65902408945928e-13,1.10545479503477,0.815,0.625,9.7322940698299e-09
"GNAS-AS1",2.66061658205335e-13,1.42482253514852,0.189,0.043,9.73812275197346e-09
"ZNF710",2.75567046329036e-13,0.83712975399511,0.636,0.388,1.00860294626891e-08
"USP37",2.76096465394121e-13,1.04112068332919,0.658,0.401,1.01054067298902e-08
"CBR1",2.82350077882707e-13,-0.514523365253303,0.804,0.882,1.03342952005849e-08
"LRRC17",2.86384779931386e-13,-1.32841670615077,0.375,0.581,1.04819693302687e-08
"PPIB",3.02483437887025e-13,-0.413469553705301,0.916,0.956,1.1071196310103e-08
"LRPAP1",3.05682672009417e-13,-0.588338184673146,0.829,0.883,1.11882914782167e-08
"GALNT11",3.06642403037718e-13,0.663100706409778,0.88,0.714,1.12234185935835e-08
"TRIP12",3.09382028268569e-13,0.539368957958063,0.942,0.889,1.13236916166579e-08
"C15orf61",3.09615297903463e-13,-0.861511030807177,0.72,0.783,1.13322295185647e-08
"PRKAA2",3.13720742783034e-13,2.17334482070311,0.244,0.075,1.14824929066018e-08
"TRABD2B",3.17454340937549e-13,1.61932425118772,0.516,0.295,1.16191463326552e-08
"AP006621.4",3.23769806425488e-13,3.89810864868007,0.135,0.019,1.18502986849793e-08
"ERCC1",3.27932861219026e-13,-0.635509717646706,0.865,0.878,1.20026706534776e-08
