"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KLF11",4.30590143326797e-07,1.99463811654793,0.447,0.117,0.0157600298359041
"TFEB",4.34118841241566e-07,3.57402059974542,0.368,0.08,0.0158891837082826
"STAG2",4.40191727717208e-07,1.35149611425058,0.711,0.335,0.0161114574261775
"TPM1",4.47855195612691e-07,-2.34682409450858,0.632,0.793,0.0163919480146201
"MAK",4.54091402353783e-07,3.47196491782676,0.289,0.043,0.0166201994175508
"TCF12",4.57377644267046e-07,1.49442421145798,0.737,0.378,0.0167404791578182
"ARID2",4.61811244163541e-07,1.58395096025207,0.684,0.324,0.0169027533476298
"NEK7",4.67455890664542e-07,1.78074215799143,0.658,0.303,0.0171093530542129
"TAF5L",4.80221613387882e-07,3.02056576217159,0.395,0.101,0.0175765912716099
"DCK",4.80420348028178e-07,1.24512650935695,0.5,0.138,0.0175838651581793
"CUL2",4.80444221323542e-07,1.12774157367832,0.658,0.287,0.017584738944663
"STARD4",4.81289667785888e-07,1.55604159691512,0.553,0.191,0.0176156831306313
"HOOK3",4.82377951315265e-07,1.51946291266636,0.763,0.383,0.01765551539609
"PTPN12",4.8307160226753e-07,1.51399944898783,0.763,0.394,0.0176809037145939
"ADPRH",4.85753001206815e-07,1.90569240566844,0.263,0.032,0.0177790455971706
"ENOX2",4.88228005919041e-07,2.13323997828917,0.579,0.234,0.0178696332446428
"AC004812.2",4.894598863752e-07,3.2444787838845,0.184,0.011,0.0179147213012187
"ERI1",4.89960014192831e-07,1.9225650059677,0.474,0.133,0.0179330264794718
"ERN1",4.9059397087987e-07,1.7805698015919,0.605,0.223,0.0179562299281741
"CTNNBL1",4.91486390912915e-07,1.7060842207761,0.605,0.245,0.0179888933938036
"PDPK1",4.94878067350317e-07,2.35650011681448,0.553,0.218,0.0181130321430889
"AC100849.1",4.95353056156908e-07,2.25478172309071,0.342,0.064,0.018130417208399
"SOCS7",4.97900907285176e-07,2.74459154749431,0.316,0.053,0.0182236711075447
"RPS9",5.03607882841001e-07,-0.874341917101232,0.842,0.92,0.0184325521198635
"RALY",5.04697067877352e-07,1.50558342687983,0.763,0.351,0.018472417381379
"CYP20A1",5.08070000495554e-07,1.85324420498522,0.658,0.282,0.0185958700881378
"RPS15",5.083844897722e-07,-1.24179980254303,0.842,0.888,0.0186073807101523
"EXOC2",5.10970621960239e-07,1.68060131693164,0.605,0.234,0.0187020357343667
"PIK3R1",5.10982811310118e-07,1.87680577233014,0.684,0.33,0.0187024818767616
"VPS53",5.11606272805859e-07,2.21426130751591,0.605,0.277,0.0187253011909673
"ZFYVE16",5.13845630608584e-07,1.48253735457372,0.684,0.287,0.0188072639259048
"MT-ND4L",5.14362691956943e-07,-1.72196363892028,0.737,0.92,0.0188261888883161
"AC131568.1",5.15142614170707e-07,1.77284766639882,0.368,0.08,0.018854734821262
"TTLL4",5.18273099147789e-07,0.401144404963456,0.395,0.085,0.0189693137019082
"TIMP2",5.21031987936595e-07,1.32553450281851,0.868,0.484,0.0190702917904673
"RAB11FIP2",5.22663799005047e-07,1.30450057928599,0.5,0.165,0.0191300177073837
"CTDP1",5.22706190493359e-07,3.07250232835235,0.421,0.112,0.0191315692782474
"TTI1",5.25160116657733e-07,2.10128141597399,0.395,0.09,0.0192213854297897
"AC008105.3",5.35325770296638e-07,4.80379011743363,0.237,0.027,0.0195934585186272
"GJA9",5.36763818569702e-07,3.85263617495967,0.132,0,0.0196460925234697
"AC093627.5",5.36763818569702e-07,3.46302820943941,0.132,0,0.0196460925234697
"AC073957.3",5.36763818569702e-07,5.21612484326334,0.132,0,0.0196460925234697
"AC093583.1",5.36763818569702e-07,4.89754098233288,0.132,0,0.0196460925234697
"VAC14-AS1",5.36763818569702e-07,3.46771259587302,0.132,0,0.0196460925234697
"AC006213.3",5.36763818569702e-07,4.17755093064016,0.132,0,0.0196460925234697
"GLIPR2",5.37967829563518e-07,0.963919235807403,0.737,0.33,0.0196901605298543
"MS4A6A",5.38727140851514e-07,2.45082055797771,0.5,0.144,0.0197179520823062
"UBA2",5.40015707732048e-07,0.98246794250254,0.684,0.287,0.0197651149187007
"ADD1",5.40805038305174e-07,1.30541643201553,0.737,0.351,0.0197940052070077
"ABHD15-AS1",5.41979057447188e-07,4.62325839466807,0.316,0.059,0.0198369754816245
"CCDC69",5.50530426442168e-07,4.42177376108351,0.395,0.101,0.0201499641382098
"USP6NL",5.5469912509899e-07,2.72601720367514,0.553,0.207,0.0203025426777481
"TMEM38B",5.56230962727374e-07,1.90231825196808,0.632,0.255,0.0203586094667846
"TGFBRAP1",5.56313416921665e-07,1.39846244554159,0.5,0.16,0.0203616273727499
"ARHGAP26",5.58023450449822e-07,1.84559272741063,0.658,0.287,0.0204242163099139
"CUL3",5.6396942945002e-07,1.11474701367407,0.737,0.335,0.0206418450873002
"GLUL",5.66861151960898e-07,1.51311359849097,0.842,0.574,0.0207476850229208
"DHX38",5.72808568976604e-07,1.7162001583369,0.474,0.138,0.0209653664331127
"RPL7",5.72852799966025e-07,-1.16782579015462,0.763,0.867,0.0209669853315565
"SKI",5.73507748655178e-07,2.5069793203359,0.632,0.261,0.0209909571085282
"ENOSF1",5.7360357041575e-07,2.2722377209763,0.605,0.287,0.0209944642807869
"NCBP1",5.7378956733375e-07,1.20019512893899,0.553,0.186,0.0210012719539826
"GPBP1",5.76500594095947e-07,1.31957175008427,0.711,0.324,0.0211004982445058
"SBF2-AS1",5.77945213846788e-07,3.42060253062131,0.474,0.149,0.0211533727720063
"AP003469.4",5.78434592527974e-07,3.31209459801139,0.184,0.011,0.0211712845211164
"VPS45",5.79388308251969e-07,1.63537232221854,0.553,0.191,0.0212061914703303
"TUBGCP2",5.81728895379737e-07,0.61522081583468,0.711,0.309,0.0212918592997938
"USP25",5.83262044796156e-07,0.792384004935492,0.658,0.277,0.0213479741015841
"SCAF8",5.8639558879335e-07,1.87751190416058,0.605,0.255,0.0214626649454254
"NPM1",5.91067845212576e-07,-1.37938805803564,0.763,0.862,0.0216336742026255
"SLC22A23",5.92323381106778e-07,2.55707946290933,0.447,0.128,0.0216796280718892
"AP005131.1",5.92435991745802e-07,4.16713243593321,0.237,0.027,0.0216837497338881
"ARHGAP18",5.93077200851083e-07,1.87077643180655,0.658,0.277,0.0217072186283505
"L3MBTL4-AS1",5.9411239375169e-07,2.18251540453039,0.368,0.074,0.0217451077237056
"R3HDM2",5.94484295309658e-07,1.06731545346769,0.737,0.351,0.0217587196926288
"AC018682.1",5.95118536218376e-07,2.53308438459787,0.447,0.122,0.0217819335441288
"SART3",6.0160150263464e-07,1.75880923421431,0.5,0.16,0.0220192165979305
"AC068282.1",6.02055354328489e-07,2.87232138913843,0.5,0.154,0.022035828023777
"PIK3IP1",6.02055354328489e-07,1.30174456941694,0.5,0.154,0.022035828023777
"BCL10",6.0555989223003e-07,1.3666455780227,0.658,0.266,0.0221640976155113
"TPCN2",6.05680156000224e-07,3.51668003736503,0.395,0.096,0.0221684993897642
"RNF169",6.17285049350891e-07,1.17085765852226,0.632,0.25,0.022593250091292
"CTNND1",6.19622479031223e-07,1.2102932298194,0.737,0.319,0.0226788023550218
"AMZ1",6.19720617788325e-07,3.73627479632377,0.395,0.096,0.0226823943316705
"SLC7A7",6.2190086143288e-07,1.18063820073307,0.579,0.191,0.0227621934293048
"ACTR2",6.22873648009546e-07,1.44459544101847,0.789,0.404,0.0227977983907974
"SRBD1",6.24118514865055e-07,0.818578592086082,0.579,0.202,0.0228433617625759
"HK1",6.25808815945615e-07,1.13053500282471,0.684,0.309,0.0229052284724254
"SLC15A2",6.28579660762273e-07,3.7289378832492,0.184,0.011,0.0230066441635599
"PPP1R2",6.28756653518684e-07,1.50854473715453,0.737,0.34,0.0230131222754373
"CDK17",6.30802375405953e-07,1.85067554567088,0.658,0.282,0.0230879977422333
"FLT3",6.33598663491784e-07,5.02679569545944,0.289,0.048,0.0231903446824628
"AC112496.1",6.33725611897678e-07,3.47842616998699,0.237,0.027,0.0231949911210669
"UBXN7",6.35528851205501e-07,1.3896367316892,0.526,0.191,0.0232609914829725
"GSTP1",6.35692724127224e-07,-1.62865440010028,0.684,0.771,0.0232669893957805
"RABGAP1L",6.35993101303804e-07,1.75457476101761,0.711,0.335,0.0232779835008205
"CCNT2",6.39500227581612e-07,0.969836169996402,0.579,0.229,0.0234063478297146
"RANBP3",6.39673578743387e-07,1.60956487511067,0.526,0.17,0.0234126926555867
"MAPKAP1",6.40355617404269e-07,1.7847365222905,0.684,0.346,0.0234376559526137
"CYTH4",6.45127018035081e-07,3.19314040623964,0.395,0.101,0.023612293987102
"FLCN",6.45625241606351e-07,1.93900209203268,0.526,0.186,0.023630529468034
"FGL2",6.46002974910629e-07,2.07569445708053,0.289,0.043,0.0236443548847039
"ATP1B3",6.46412226823054e-07,1.06165051320853,0.789,0.394,0.0236593339139506
"ADARB1",6.50574149706688e-07,1.63652125379543,0.421,0.112,0.0238116644534145
"PPP3CC",6.53388053820028e-07,1.66626439857857,0.579,0.223,0.0239146561578668
"CTSS",6.5482984714837e-07,1.90957684116485,0.737,0.426,0.0239674272354775
"TSC22D2",6.61549394612295e-07,1.30204555739377,0.684,0.303,0.0242133693922046
"MYO1D",6.62941064051902e-07,1.82884473787302,0.658,0.282,0.0242643058853637
"ACVR1B",6.64510560692337e-07,1.78241232415323,0.526,0.17,0.0243217510319002
"PPM1B",6.72283474770697e-07,2.39603547258658,0.632,0.25,0.0246062474600823
"WWP2",6.72283474770697e-07,1.14096402450862,0.632,0.25,0.0246062474600823
"TOP3A",6.78132503253416e-07,0.942234819782221,0.395,0.09,0.0248203277515783
"PITPNC1",6.82720818603049e-07,1.81511542164828,0.605,0.245,0.0249882646816902
"NHLRC2",6.90807723344255e-07,0.719617184340823,0.5,0.154,0.0252842534821231
"BCAS3",6.913135924507e-07,1.57451042316344,0.658,0.271,0.0253027687972881
"AC023157.3",6.96207647843097e-07,3.496359267718,0.158,0.005,0.0254818961187052
"ZNF609",7.0204758118202e-07,0.76283895282715,0.711,0.319,0.0256956435188431
"SENP5",7.0277995069969e-07,1.1568361446424,0.684,0.287,0.0257224489755594
"PECAM1",7.03073222083437e-07,1.23385733823694,0.526,0.154,0.0257331830014759
"OGDH",7.12108803113085e-07,1.2764594915735,0.658,0.277,0.026063894302742
"FBXL17",7.12702832937442e-07,1.87015641923471,0.658,0.298,0.0260856363883433
"COLGALT1",7.1471968685791e-07,1.58193935121705,0.658,0.271,0.0261594552586864
"ZMPSTE24",7.17836999513627e-07,1.48143130869155,0.632,0.255,0.0262735520191983
"RB1",7.36081962319417e-07,1.5095176126979,0.737,0.34,0.026941335902853
"ESCO1",7.36857338472652e-07,1.106605504569,0.605,0.234,0.0269697154454375
"PRAM1",7.37602978883706e-07,0.319449834352935,0.395,0.085,0.0269970066301225
"RBL2",7.39198850057328e-07,1.60520393998931,0.579,0.223,0.0270554171109483
"PTPRM",7.45211362505199e-07,2.26578061102801,0.711,0.335,0.0272754810790528
"PITPNB",7.48356368980869e-07,1.66222129174435,0.711,0.319,0.0273905914610688
"CPLANE1",7.49261729819427e-07,2.00445078083396,0.526,0.186,0.0274237285731209
"ARHGAP24",7.5098158767228e-07,2.54602177844182,0.632,0.293,0.0274866770903931
"OTUD4",7.51665887254793e-07,1.75899817132066,0.553,0.213,0.0275117231394127
"ANAPC1",7.51813769528084e-07,1.26716771848303,0.5,0.176,0.0275171357784974
"PUM1",7.53631176918816e-07,0.897673738988821,0.711,0.346,0.0275836547064056
"TMEM268",7.55293034502818e-07,2.64078768368492,0.395,0.101,0.0276444803558376
"SKAP2",7.56314488821858e-07,1.62136504417243,0.711,0.351,0.0276818666053688
"SLC15A4",7.67431450019938e-07,2.25260958688338,0.579,0.218,0.0280887585021797
"AHCYL2",7.81100486539654e-07,1.53895527289637,0.579,0.218,0.0285890589078379
"ELMO1",7.83399818400419e-07,1.53160663093449,0.632,0.25,0.0286732167532737
"HEATR5B",7.85970855191026e-07,1.07716152485987,0.553,0.186,0.0287673192708468
"AC117834.1",8.00575022945915e-07,4.57362458410374,0.158,0.005,0.0293018464148434
"BHLHE41",8.04628632215394e-07,1.02122896758226,0.421,0.106,0.0294502125677156
"HSD17B4",8.06769230434951e-07,1.7114813586424,0.711,0.356,0.0295285606031496
"PRORP",8.10377153060712e-07,1.46240908935765,0.605,0.245,0.0296606141791751
"ATP13A3",8.14201715638839e-07,1.42070098159261,0.763,0.394,0.0298005969940971
"AC105052.4",8.15484543132597e-07,2.18560283607366,0.395,0.09,0.0298475497631962
"TLE4",8.21425404458852e-07,2.04908183051153,0.553,0.191,0.0300649912285985
"RAB28",8.25096229668538e-07,1.59323969006558,0.553,0.207,0.0301993471020982
"MAMLD1",8.26160916235674e-07,3.85444373160424,0.395,0.101,0.0302383156951419
"RPL9",8.35171101282483e-07,-0.966726259283885,0.868,0.915,0.0305680974780402
"AC018557.3",8.38598616265643e-07,4.4680470015572,0.158,0.005,0.0306935479539388
"SEC24B",8.45346034122619e-07,1.63372409176483,0.605,0.266,0.030940510194922
"CELF6",8.45589922469258e-07,1.9731412097913,0.368,0.085,0.0309494367522973
"SLC17A5",8.45806399394447e-07,1.65720209398722,0.632,0.271,0.0309573600242361
"AC011933.4",8.48361388479724e-07,4.89992930212715,0.368,0.09,0.0310508751797464
"CNST",8.5011409115034e-07,0.718394311141028,0.526,0.17,0.0311150258501936
"WDR47",8.52446976044072e-07,2.02144703602086,0.395,0.096,0.0312004117701891
"SEMA6B",8.56254032790883e-07,2.26284313340889,0.5,0.154,0.0313397538541791
"PTER",8.56493885493622e-07,1.73514304226034,0.553,0.202,0.0313485327029521
"WASHC2A",8.65583009726324e-07,1.3839254745004,0.579,0.223,0.0316812037389932
"UNC93B1",8.72046451615809e-07,1.79574532950885,0.553,0.202,0.0319177721755902
"RAP1A",8.78439976755047e-07,1.41770661176293,0.737,0.399,0.0321517815892115
"SAMSN1",8.80084387245108e-07,1.16066002451754,0.632,0.234,0.0322119686575582
"SH3BP5",8.80392094376385e-07,1.53740926293595,0.658,0.298,0.0322232310462701
"UBR3",8.82561235684992e-07,0.985775686072122,0.658,0.277,0.0323026237873064
"AC025423.4",8.85385476486252e-07,3.48394488888112,0.237,0.027,0.0324059938248733
"NUP85",8.98173670612218e-07,1.16536126332265,0.526,0.181,0.0328740545180778
"SMG6",8.99170896129948e-07,1.41125797080575,0.684,0.303,0.0329105539692522
"LINC01004",9.10276270119655e-07,1.62555353338855,0.553,0.186,0.0333170217626495
"PIK3IP1-AS1",9.15884340500214e-07,3.58672093241118,0.289,0.048,0.0335222827466483
"ELF2",9.16904702621537e-07,1.4643203158275,0.684,0.319,0.0335596290206509
"CCDC91",9.27031296029598e-07,1.71328395557679,0.684,0.314,0.0339302724659793
"MAP3K7",9.28765294559975e-07,1.36695375712588,0.605,0.245,0.0339937385461896
"CDKAL1",9.3474914537069e-07,1.33180786799547,0.684,0.324,0.0342127534697126
"SZT2",9.39487452220649e-07,1.06052773917326,0.5,0.16,0.034386180238728
"PBX3",9.4239339696344e-07,1.5042943253123,0.684,0.287,0.0344925407222589
"FAM120A",9.49733306984963e-07,0.944236323372817,0.684,0.298,0.0347611887689566
"EEF1B2",9.53077040657106e-07,-1.40345743646035,0.737,0.824,0.0348835727650907
"HLA-DPB1",9.54242552084004e-07,3.06411234486785,0.579,0.239,0.0349262316488266
"VAV1",9.60463900198048e-07,2.61986136389218,0.421,0.112,0.0351539392111488
"SCML1",9.61138035324783e-07,1.00126710787134,0.579,0.223,0.0351786132309224
"DENND2D",9.68683300292459e-07,1.16376071724829,0.474,0.149,0.0354547774740043
"MTHFR",9.7893648438736e-07,2.00221455659567,0.5,0.176,0.0358300542650617
"TNFRSF14",9.80019392993929e-07,1.4404681093086,0.605,0.261,0.0358696898029708
"EVI2A",9.81478075553199e-07,1.96413935953511,0.5,0.149,0.0359230790433226
"KIAA1109",9.81735586674522e-07,1.07575808182202,0.632,0.271,0.0359325042078742
"TTYH3",9.98076698987428e-07,1.23124666777614,0.658,0.266,0.0365306052596388
"RPL23",1.01168817428141e-06,-1.03149681640846,0.789,0.888,0.0370287988668738
"CADM1",1.01239456738423e-06,2.08399096870156,0.684,0.34,0.0370546535608302
"SLC9A8",1.01445933990639e-06,1.99579507918847,0.5,0.16,0.0371302262999139
"ZMYM1",1.01635600226875e-06,0.377791550621402,0.447,0.128,0.0371996460390385
"BLNK",1.02433675892994e-06,1.17427119851633,0.421,0.112,0.0374917497135949
"FAR2",1.03040201168429e-06,3.10502587963528,0.474,0.144,0.0377137440296566
"CAPG",1.03161452241363e-06,1.71318606839832,0.789,0.431,0.0377581231348615
"MTRNR2L12",1.03611953696659e-06,-1.83617247495803,0.895,0.952,0.0379230111725142
"EHMT1",1.04110527573579e-06,1.86711955345135,0.632,0.287,0.0381054941972057
"ARHGAP10",1.04183198322204e-06,1.72807435530761,0.711,0.34,0.03813209241791
"PPP1R12C",1.04329207023744e-06,0.846652707910885,0.553,0.197,0.0381855330627604
"CARD8",1.04428865653654e-06,0.948903513827503,0.526,0.186,0.0382220091178938
"H2AFY",1.04927975505526e-06,1.65586814333294,0.763,0.452,0.0384046883147774
"BICD2",1.04976348797562e-06,1.7665165611653,0.579,0.202,0.0384223934233956
"PDLIM5",1.05023829015783e-06,1.38670899098956,0.789,0.394,0.0384397716580668
"MTMR14",1.05654553862084e-06,1.40774503133599,0.632,0.255,0.0386706232590614
"SP3",1.06393317148611e-06,1.02327136837135,0.658,0.293,0.0389410180095632
"GTF2IRD2",1.0680397540801e-06,0.760947305247954,0.395,0.096,0.0390913230390857
"IGFBP6",1.06844384831468e-06,-6.60635779507277,0,0.431,0.0391061132921657
"ZFHX3",1.06844384831468e-06,1.41414123444392,0.658,0.298,0.0391061132921657
"LATS1",1.06856600278573e-06,0.620801378179343,0.579,0.202,0.0391105842679605
"CASC4",1.08150072442823e-06,1.49648802411227,0.711,0.351,0.0395840080147977
"RAB1A",1.08261482125337e-06,1.36924384468975,0.763,0.426,0.0396247850726948
"AC022973.4",1.08892777049869e-06,3.34016918595227,0.263,0.037,0.0398558453280224
"SLC2A13",1.10069122872061e-06,1.98527428093135,0.553,0.202,0.0402863996624031
"WDSUB1",1.10075400780878e-06,1.23103798151342,0.526,0.181,0.0402886974398091
"MIR34AHG",1.10859270072461e-06,2.74860421854577,0.447,0.133,0.0405756014392215
"PRKAA1",1.11105248855295e-06,0.416077002663925,0.684,0.277,0.0406656321335266
"MPP1",1.11289061406962e-06,1.58687486965331,0.632,0.266,0.0407329093655623
"WASHC4",1.12039483616377e-06,1.418923600049,0.711,0.335,0.0410075713984302
"SLC35E3",1.12108056011578e-06,2.12780781033972,0.553,0.218,0.0410326695807976
"PLSCR1",1.12631377567938e-06,1.45068220844509,0.684,0.319,0.0412242105036411
"WASHC2C",1.13450635362059e-06,0.55183644518873,0.632,0.25,0.0415240670488673
"AZIN1",1.1385699517048e-06,2.12513518150332,0.632,0.271,0.0416727988023475
"GON4L",1.14677365069108e-06,0.918772249569186,0.658,0.287,0.0419730623889443
"KPNA6",1.15303406048587e-06,1.24396051748839,0.658,0.271,0.0422021996478435
"RAB3GAP1",1.15319550380396e-06,1.47196904335127,0.658,0.293,0.0422081086347286
"RIC1",1.1536242689339e-06,0.959116607169588,0.632,0.25,0.0422238018672497
"TRAK2",1.15537305887014e-06,1.247350063295,0.579,0.229,0.0422878093277062
"DENND5A",1.15704290568881e-06,1.53389597745094,0.658,0.282,0.042348927391116
"PTEN",1.16182868948195e-06,1.0497765449907,0.816,0.394,0.042524091863729
"FRRS1",1.17028746464154e-06,3.31137327747341,0.316,0.064,0.0428336914933449
"RUBCNL",1.17365177766097e-06,2.0537929253803,0.368,0.074,0.0429568287141693
"PSEN1",1.17656096457164e-06,1.1344001682002,0.658,0.266,0.0430633078642868
"ARRDC2",1.18183112969645e-06,2.54490369563972,0.395,0.106,0.0432562011780199
"TMEM164",1.18196392697576e-06,1.47279326243646,0.553,0.202,0.0432610616912399
"MIR3142HG",1.19176759658094e-06,3.81632812629409,0.263,0.037,0.0436198858024589
"PPP3R1",1.19800682158035e-06,1.57113630386891,0.711,0.34,0.0438482476766622
"PRCP",1.19894021012559e-06,0.756942285008213,0.632,0.261,0.0438824106308069
"KMT2A",1.20366231055562e-06,1.32438840277043,0.658,0.287,0.0440552442286461
"TMEM163",1.21528545754175e-06,2.34585191535242,0.421,0.112,0.0444806630314856
"FAM53B",1.22793562192645e-06,1.76674019292997,0.5,0.16,0.0449436716981301
"STK32C",1.23758205340548e-06,1.48314771938894,0.579,0.229,0.0452967407366941
"INSYN2B",1.24187419582958e-06,0.961094420248923,0.421,0.106,0.0454538374415584
"RPL4",1.24754558629345e-06,-1.62170300743046,0.737,0.787,0.0456614160039264
"CABIN1",1.24803914410301e-06,0.0582800938376575,0.553,0.197,0.0456794807133142
"GRAMD4",1.25184488389311e-06,2.68640332920518,0.526,0.181,0.0458187745953716
"TDRD3",1.2545798949093e-06,1.69648090605129,0.658,0.282,0.0459188787335752
"RTN3",1.25612869697677e-06,1.26759473094288,0.763,0.415,0.0459755664380469
"GFM1",1.25908579902549e-06,1.63809070518945,0.605,0.245,0.0460837993301318
"LFNG",1.26393725527857e-06,3.5012634417862,0.316,0.064,0.0462613674804511
"AC104695.4",1.26545207205544e-06,2.35545755354646,0.263,0.037,0.0463168112893013
"TMEM127",1.27528846591442e-06,1.99539929310761,0.579,0.239,0.0466768331409338
"RAB22A",1.27729367108532e-06,1.13781752352004,0.658,0.309,0.046750225655394
"GPRIN3",1.28597578332225e-06,1.77676334422402,0.553,0.186,0.0470679996453776
"OSBPL1A",1.28701031658772e-06,1.91927089565372,0.632,0.309,0.047105864597427
"GBGT1",1.28860503758183e-06,2.01609859955081,0.368,0.085,0.0471642329805327
"SYNE3",1.28860503758183e-06,3.22093080164004,0.368,0.085,0.0471642329805327
"TBC1D16",1.30626803932321e-06,1.40766689118154,0.632,0.287,0.0478107165072688
"OXSR1",1.31368471270533e-06,1.65301179361883,0.605,0.282,0.0480821741697279
"ZNF789",1.31405875094151e-06,1.96495157485233,0.421,0.117,0.0480958643432104
"MSR1",1.31854532506459e-06,1.40712444196292,0.711,0.346,0.0482600774426889
"RAD18",1.31886234740365e-06,2.58201695442532,0.368,0.085,0.048271680777321
"CXCR4",1.32325594678062e-06,1.87750694083655,0.342,0.069,0.0484324909081175
"KPNA4",1.34168768933301e-06,0.928494754787704,0.684,0.324,0.0491071111172775
"LAMP1",1.3449951629488e-06,1.49906263090145,0.816,0.489,0.0492281679590891
"ZNF780B",1.34539865691656e-06,2.63603790051962,0.368,0.09,0.0492429362418029
"AC139887.2",1.34582740661246e-06,2.52560016355503,0.395,0.101,0.0492586289094227
"BMT2",1.35428918458907e-06,0.487658119992369,0.474,0.133,0.0495683384451447
"HUWE1",1.35501281507238e-06,1.04150954924847,0.737,0.367,0.0495948240444642
"TBL1X",1.3586204560022e-06,2.4720237826914,0.579,0.223,0.0497268673101364
"ARHGAP5",1.36281678728468e-06,1.47599329102994,0.711,0.356,0.0498804572314066
"WDFY4",1.36449436049677e-06,1.31184894553738,0.5,0.149,0.0499418580885421
