"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"APOB",2.86107749239658e-88,-1.84337831915969,0.576,0.895,1.04718297299207e-83,"Up_in_2D"
"PLIN2",1.86724873201828e-65,-1.81872344783883,0.465,0.751,6.83431708406009e-61,"Up_in_2D"
"MT1G",1.22103429639391e-62,1.94089728653859,0.83,0.552,4.46910762823135e-58,"Up_in_3D"
"RBP4",2.36441556867412e-61,1.5449093300142,0.839,0.501,8.65399742290414e-57,"Up_in_3D"
"NDUFA4",6.26950534967186e-56,1.44245642779894,0.724,0.37,2.2947016530334e-51,"Up_in_3D"
"AKR1C2",3.45026010385097e-53,1.31774235568967,0.858,0.581,1.26282970061049e-48,"Up_in_3D"
"CP",2.67940516437292e-49,-1.48826817399292,0.476,0.728,9.80689084212133e-45,"Up_in_2D"
"MT1H",1.23178523015096e-47,2.0300449257952,0.509,0.184,4.50845712087553e-43,"Up_in_3D"
"COX8A",7.78808543108682e-45,1.52951505377585,0.591,0.272,2.85051714863209e-40,"Up_in_3D"
"RPL41",6.11140276942259e-42,0.862454815201112,0.923,0.848,2.23683452763636e-37,"Up_in_3D"
"CTSB",7.24150006518239e-42,-1.63360491055924,0.545,0.712,2.65046143885741e-37,"Up_in_2D"
"GAPDH",2.13027003128044e-40,0.906067568539881,0.903,0.809,7.79700134148954e-36,"Up_in_3D"
"MT1M",4.68394026433261e-39,1.71909970827624,0.6,0.293,1.71436897614838e-34,"Up_in_3D"
"HPD",3.74007532457687e-38,1.18759738012962,0.736,0.45,1.36890496954838e-33,"Up_in_3D"
"CRP",1.36863889646808e-37,-1.91850817730142,0.356,0.601,5.00935522496283e-33,"Up_in_2D"
"RPL30",4.14458887421551e-37,0.897084000232974,0.852,0.64,1.51696097385162e-32,"Up_in_3D"
"APOC3",5.28147040433213e-37,1.31472346344667,0.789,0.499,1.9330709826896e-32,"Up_in_3D"
"RPS23",1.68722201572388e-36,0.817227216864664,0.87,0.683,6.17540129975096e-32,"Up_in_3D"
"COX6C",5.55881387558144e-36,1.14823989284879,0.697,0.423,2.03458146660156e-31,"Up_in_3D"
"COX6A1",6.16038064504565e-36,1.14002199345127,0.652,0.352,2.25476091989316e-31,"Up_in_3D"
"GSTA1",2.57932443091421e-35,1.56121926139968,0.545,0.265,9.4405853495891e-31,"Up_in_3D"
"DDT",4.04836387008499e-35,1.2029143656885,0.598,0.304,1.48174166008981e-30,"Up_in_3D"
"HULC",5.07165028940827e-35,1.96280790111849,0.426,0.172,1.85627472242632e-30,"Up_in_3D"
"COX7A2",6.47834463670227e-35,1.1203150944947,0.67,0.387,2.3711389204794e-30,"Up_in_3D"
"MT2A",1.23098376582815e-34,0.76769293005233,0.985,0.996,4.5055236813076e-30,"Up_in_3D"
"SDS",6.33485176244265e-33,1.29811514088145,0.395,0.136,2.31861909357164e-28,"Up_in_3D"
"SRP14",6.3719218308186e-33,1.0036396236905,0.708,0.421,2.33218710929792e-28,"Up_in_3D"
"NME2",4.01582796908621e-32,0.839668145960904,0.811,0.604,1.46983319496524e-27,"Up_in_3D"
"COX5B",4.7074676703524e-32,1.03996776887944,0.652,0.367,1.72298024202568e-27,"Up_in_3D"
"CHCHD10",8.60366900042503e-32,1.05687394038073,0.694,0.445,3.14902889084556e-27,"Up_in_3D"
"CYB5A",3.21996106603049e-31,1.04207017058098,0.697,0.43,1.17853794977782e-26,"Up_in_3D"
"MGST3",3.54467219589343e-31,1.22333428092627,0.609,0.341,1.29738547041896e-26,"Up_in_3D"
"RPS15A",1.19398438861839e-30,0.783268542299163,0.818,0.568,4.37010226078217e-26,"Up_in_3D"
"HINT1",1.59661222387779e-30,0.926177381991577,0.752,0.527,5.84376040061509e-26,"Up_in_3D"
"ATP5MC3",2.32527522013774e-30,1.01408582586563,0.683,0.427,8.51073983322615e-26,"Up_in_3D"
"PPDPF",3.71718037657684e-30,1.06403651684618,0.559,0.274,1.36052518963089e-25,"Up_in_3D"
"LGALS4",4.10767767025989e-30,1.10623711924583,0.63,0.362,1.50345110409182e-25,"Up_in_3D"
"TXN",6.50556023819168e-30,0.824575814997722,0.862,0.686,2.38110010278054e-25,"Up_in_3D"
"UQCRQ",9.88642644652428e-30,0.894429285715628,0.768,0.524,3.61853094369235e-25,"Up_in_3D"
"NDUFA7",1.0194578684011e-29,1.47242534123519,0.394,0.159,3.73131774413487e-25,"Up_in_3D"
"MGP",1.04871864559419e-29,1.84392835284823,0.435,0.17,3.83841511473928e-25,"Up_in_3D"
"HIF1A",8.3945118483251e-29,-1.71058361343234,0.377,0.556,3.07247528160547e-24,"Up_in_2D"
"COX7B",9.68089364722571e-29,1.02429141350191,0.636,0.365,3.54330388382108e-24,"Up_in_3D"
"ATP5MF",1.29198547980835e-28,0.974333908981106,0.627,0.355,4.72879605464654e-24,"Up_in_3D"
"NDUFA1",1.84222617962841e-28,1.00892233038361,0.605,0.327,6.74273204005793e-24,"Up_in_3D"
"SERF2",2.26909861332639e-28,0.721745739745828,0.859,0.679,8.30512783463593e-24,"Up_in_3D"
"PRDX6",8.7535637209864e-28,0.915837840930585,0.686,0.431,3.20389185751823e-23,"Up_in_3D"
"DBI",1.31633896582975e-27,0.910376426284601,0.714,0.467,4.81793224883347e-23,"Up_in_3D"
"SLC25A5",1.32758698170552e-27,1.00191800210417,0.602,0.345,4.85910111174039e-23,"Up_in_3D"
"BHMT",1.96098223870946e-27,2.60779974725077,0.23,0.054,7.17739109190049e-23,"Up_in_3D"
"NAMPT",2.15289039276743e-27,-1.32367662724104,0.467,0.609,7.87979412656806e-23,"Up_in_2D"
"RIDA",2.53046550769817e-27,1.23137954935409,0.467,0.231,9.26175680472608e-23,"Up_in_3D"
"RPL19",2.76255180367259e-27,0.748672487403457,0.85,0.699,1.0111215856622e-22,"Up_in_3D"
"OST4",3.31851609731402e-27,0.880519242082105,0.603,0.333,1.2146100767779e-22,"Up_in_3D"
"ATP5MG",4.01619030533599e-27,0.931259793264946,0.642,0.38,1.46996581365602e-22,"Up_in_3D"
"NDUFB4",8.48289628163744e-27,1.07272755995394,0.53,0.274,3.10482486804212e-22,"Up_in_3D"
"SQSTM1",1.22864683147899e-26,-0.595801456260449,0.861,0.899,4.49697026789624e-22,"Up_in_2D"
"UBL5",1.33785810347848e-26,0.80158758968301,0.598,0.323,4.89669444454158e-22,"Up_in_3D"
"ARG1",1.6449301366886e-26,1.68675552975987,0.392,0.174,6.02060879329396e-22,"Up_in_3D"
"RPL10",1.78419748875243e-26,0.692348902847773,0.876,0.754,6.53034122858278e-22,"Up_in_3D"
"COX7C",2.03248918433203e-26,0.759080909776526,0.756,0.517,7.43911366357367e-22,"Up_in_3D"
"UQCR11",2.03819405216902e-26,0.901970694894135,0.676,0.431,7.45999405034383e-22,"Up_in_3D"
"ATP5MD",2.65434498233016e-26,0.903280723683259,0.712,0.503,9.71516806982663e-22,"Up_in_3D"
"FBP1",1.22150484782674e-25,1.19581869996853,0.414,0.187,4.47082989353066e-21,"Up_in_3D"
"RPL10A",1.32987032971291e-25,0.821893688126206,0.759,0.552,4.86745839378221e-21,"Up_in_3D"
"RPL12",1.5742433685486e-25,0.797335303523145,0.842,0.705,5.76188815322472e-21,"Up_in_3D"
"AKR7A3",2.34417403450692e-25,1.79751569935099,0.329,0.128,8.57991138369878e-21,"Up_in_3D"
"PRDX2",2.67269747713356e-25,1.01466393897203,0.562,0.309,9.78234003605654e-21,"Up_in_3D"
"SKP1",2.71026428886946e-25,0.934806966934433,0.615,0.353,9.91983832369112e-21,"Up_in_3D"
"NDUFS7",3.98109299276879e-25,1.16306746160154,0.418,0.195,1.4571198462833e-20,"Up_in_3D"
"TMSB4X",4.53720938323167e-25,0.70612218615878,0.898,0.899,1.66066400635663e-20,"Up_in_3D"
"ASPG",4.63321421976301e-25,2.75846724598973,0.194,0.04,1.69580273657546e-20,"Up_in_3D"
"ATP5IF1",6.16497528537286e-25,0.973224989362457,0.565,0.321,2.25644260419932e-20,"Up_in_3D"
"UQCR10",8.22386455037684e-25,0.907717749850826,0.591,0.332,3.01001666408343e-20,"Up_in_3D"
"LGALS1",8.92934821999786e-25,0.750208797757868,0.888,0.781,3.26823074200142e-20,"Up_in_3D"
"ATP5F1D",1.59254626025761e-24,0.858675761534662,0.661,0.412,5.82887856716889e-20,"Up_in_3D"
"PARK7",1.60089532848758e-24,0.843144821918108,0.62,0.356,5.85943699179738e-20,"Up_in_3D"
"APRT",1.65486759872179e-24,0.871098505677899,0.608,0.344,6.05698089808163e-20,"Up_in_3D"
"FOS",1.9900782297436e-24,1.53686566961667,0.258,0.079,7.28388532868453e-20,"Up_in_3D"
"RPS18",2.37251183527815e-24,0.688528789853534,0.888,0.804,8.68363056830156e-20,"Up_in_3D"
"PTGR1",2.65683919274817e-24,0.685330760974557,0.885,0.696,9.7242971293776e-20,"Up_in_3D"
"ECHS1",2.68951786583874e-24,0.945398452351604,0.533,0.285,9.84390434075636e-20,"Up_in_3D"
"COX5A",3.22988254930818e-24,0.942527997617274,0.606,0.356,1.18216931187229e-19,"Up_in_3D"
"APOC2",3.41321028697498e-24,0.82605567614494,0.794,0.594,1.24926909713571e-19,"Up_in_3D"
"RPL26",3.79308273255433e-24,0.682116103784067,0.855,0.721,1.38830621094221e-19,"Up_in_3D"
"ANKRD1",4.27305455728193e-24,-1.56656148493305,0.253,0.464,1.56398069851076e-19,"Up_in_2D"
"NDUFB1",7.38405249946768e-24,0.950963361451367,0.518,0.279,2.70263705533016e-19,"Up_in_3D"
"S100A11",1.19537627033026e-23,0.82991153272034,0.786,0.601,4.37519668703578e-19,"Up_in_3D"
"COX6B1",1.4310520928725e-23,0.840293393064803,0.68,0.452,5.23779376512263e-19,"Up_in_3D"
"ATP5MC1",1.69476387278079e-23,0.951236655671932,0.527,0.283,6.20300525076495e-19,"Up_in_3D"
"PABPC1",1.84757671631324e-23,-1.57447551222083,0.448,0.601,6.76231553937811e-19,"Up_in_2D"
"FAU",1.90768316373013e-23,0.709286090466314,0.771,0.55,6.98231114756865e-19,"Up_in_3D"
"RPS13",2.11747581305019e-23,0.680211255097121,0.818,0.633,7.750173223345e-19,"Up_in_3D"
"RHOD",2.46573629547427e-23,1.09762469377564,0.473,0.251,9.02484141506539e-19,"Up_in_3D"
"C8G",2.48985390255954e-23,1.11605026564824,0.477,0.249,9.11311426875816e-19,"Up_in_3D"
"NDUFB3",2.54898349141835e-23,0.906628141638631,0.47,0.238,9.3295344769403e-19,"Up_in_3D"
"IL18",3.80043366402777e-23,1.4488889070206,0.35,0.149,1.39099672537081e-18,"Up_in_3D"
"CHCHD2",4.63675847477699e-23,0.739388487167285,0.72,0.469,1.69709996935313e-18,"Up_in_3D"
"ELOB",5.73073110835485e-23,0.849128746814089,0.639,0.388,2.09750489296896e-18,"Up_in_3D"
"RPS27",7.00981768920027e-23,0.655854628880637,0.829,0.668,2.56566337242419e-18,"Up_in_3D"
"RPS15",7.61010079303467e-23,0.627543523387256,0.824,0.631,2.78537299125862e-18,"Up_in_3D"
"FGA",7.78805158186759e-23,-0.563341777738155,0.803,0.917,2.85050475947936e-18,"Up_in_2D"
"RPS10",1.08402831465127e-22,0.798028555765031,0.632,0.372,3.9676520344551e-18,"Up_in_3D"
"UQCRH",2.43067328978376e-22,0.780705638718888,0.602,0.349,8.89650730793755e-18,"Up_in_3D"
"CYC1",2.59245077924115e-22,1.28461794970222,0.411,0.203,9.48862909710053e-18,"Up_in_3D"
"UQCRB",2.82509197524588e-22,0.728044937936171,0.703,0.468,1.03401191385974e-17,"Up_in_3D"
"BLVRB",2.98125869259266e-22,0.994906341917102,0.548,0.316,1.09117049407584e-17,"Up_in_3D"
"MPC1",5.68321664226143e-22,1.41394440622943,0.395,0.199,2.08011412323411e-17,"Up_in_3D"
"NDUFB2",5.98320444231542e-22,0.759752569867848,0.588,0.339,2.18991265793187e-17,"Up_in_3D"
"MT1F",7.52275962169005e-22,1.56382465178669,0.298,0.116,2.75340524913478e-17,"Up_in_3D"
"MGST1",7.94343158702654e-22,0.633546712981909,0.936,0.84,2.90737539516758e-17,"Up_in_3D"
"ALDH2",1.21335821663664e-21,0.9975833493523,0.429,0.22,4.44101240871176e-17,"Up_in_3D"
"DCXR",1.6863448017577e-21,1.36955522047482,0.359,0.164,6.17219060891337e-17,"Up_in_3D"
"ALDOB",2.00076364359577e-21,0.637981336172418,0.608,0.344,7.32299501192488e-17,"Up_in_3D"
"PEPD",2.01430332128639e-21,0.832566635123728,0.524,0.303,7.37255158624031e-17,"Up_in_3D"
"G0S2",2.78606080165394e-21,-2.17185126160627,0.15,0.341,1.01972611401336e-16,"Up_in_2D"
"RPS5",2.95591601355158e-21,0.628976399251368,0.788,0.569,1.08189482012001e-16,"Up_in_3D"
"APOC1",3.75254251777337e-21,0.732073773700631,0.786,0.605,1.37346808693023e-16,"Up_in_3D"
"SH3BGRL3",4.84188599957232e-21,0.796677502086169,0.605,0.353,1.77217869470346e-16,"Up_in_3D"
"FBXO2",1.0644920853208e-20,1.67701937206494,0.3,0.123,3.89614748148266e-16,"Up_in_3D"
"RPS26",1.25866645843711e-20,0.697302378241011,0.812,0.675,4.60684510452568e-16,"Up_in_3D"
"MYDGF",1.32258838603153e-20,0.729423238778429,0.55,0.31,4.84080575171402e-16,"Up_in_3D"
"GCSH",2.00988287386028e-20,0.971758785165868,0.477,0.266,7.356372306616e-16,"Up_in_3D"
"DECR1",2.48487620387233e-20,0.867037735450834,0.477,0.263,9.0948953937931e-16,"Up_in_3D"
"TESC",3.20925521678274e-20,1.97573714790045,0.239,0.082,1.17461950189465e-15,"Up_in_3D"
"ACSL1",3.24145973519326e-20,-1.59816408520146,0.345,0.499,1.18640667767809e-15,"Up_in_2D"
"ARPC1B",3.85576732744168e-20,0.728763980337044,0.632,0.398,1.41124939951693e-15,"Up_in_3D"
"RPL32",6.39715266905135e-20,0.609315993626326,0.858,0.774,2.34142184839948e-15,"Up_in_3D"
"EIF5A",6.68817306888545e-20,0.837564278681981,0.588,0.353,2.44793822494276e-15,"Up_in_3D"
"ATP5PO",6.7450462650232e-20,0.769459205391804,0.524,0.301,2.46875438346114e-15,"Up_in_3D"
"PSMA2",6.89056532769687e-20,0.887086827728094,0.448,0.242,2.52201581559033e-15,"Up_in_3D"
"NNMT",8.47692077144342e-20,-0.74459998120652,0.753,0.819,3.102637771556e-15,"Up_in_2D"
"FDPS",9.02851915148659e-20,0.786035063266811,0.605,0.37,3.30452829463561e-15,"Up_in_3D"
"NDUFB8",1.24899845590576e-19,0.816723328199458,0.482,0.268,4.57145924846068e-15,"Up_in_3D"
"ATP5PF",1.76469942005099e-19,0.691874118836673,0.65,0.413,6.45897634732864e-15,"Up_in_3D"
"RPL28",1.8335050502783e-19,0.587620348603355,0.88,0.798,6.7108118345236e-15,"Up_in_3D"
"RPS27A",2.03190979914504e-19,0.536653634236028,0.9,0.798,7.43699305585077e-15,"Up_in_3D"
"RPL14",3.54131739104905e-19,0.605207297962167,0.836,0.677,1.29615757829786e-14,"Up_in_3D"
"NACA",4.6556220273095e-19,0.624329282357817,0.761,0.556,1.70400421821555e-14,"Up_in_3D"
"HSP90AA1",5.32069145965211e-19,-0.692215797371284,0.73,0.798,1.94742628114727e-14,"Up_in_2D"
"ECHDC2",5.93199196063205e-19,1.17493970899711,0.398,0.208,2.17116837751094e-14,"Up_in_3D"
"GRHPR",6.4285048540202e-19,1.13460216514798,0.418,0.233,2.35289706161993e-14,"Up_in_3D"
"ECI1",6.91861541259576e-19,1.03568701712377,0.395,0.209,2.53228242716417e-14,"Up_in_3D"
"GNG5",1.23775118836929e-18,0.816246741977314,0.538,0.324,4.53029312455045e-14,"Up_in_3D"
"GPX2",1.29196611113073e-18,0.924984483355515,0.45,0.243,4.72872516334959e-14,"Up_in_3D"
"NDUFA6",1.6774090742071e-18,0.839861169040746,0.433,0.232,6.13948495250542e-14,"Up_in_3D"
"AKR1C1",2.54573456815833e-18,0.651787121908893,0.852,0.71,9.31764309291631e-14,"Up_in_3D"
"TRAPPC1",2.65286603765199e-18,1.00124457608714,0.356,0.174,9.70975498441007e-14,"Up_in_3D"
"SEC11C",3.3984467082952e-18,1.03571287416258,0.367,0.182,1.24386547970313e-13,"Up_in_3D"
"HEBP2",4.15194092351149e-18,0.814082729164243,0.441,0.244,1.51965189741444e-13,"Up_in_3D"
"MPC2",4.35941534126819e-18,0.707078496012728,0.544,0.314,1.59558960905757e-13,"Up_in_3D"
"RPS19",4.74381888679496e-18,0.509346533662615,0.918,0.857,1.73628515075582e-13,"Up_in_3D"
"PDCD5",5.11157548679914e-18,0.776317677766913,0.462,0.253,1.87088774392335e-13,"Up_in_3D"
"NDUFB9",5.73270190688997e-18,0.92463033279299,0.445,0.254,2.0982262249408e-13,"Up_in_3D"
"MYL12A",1.03355128354333e-17,0.652230615358378,0.702,0.488,3.78290105289695e-13,"Up_in_3D"
"COPS9",1.07463234085184e-17,0.655672701824646,0.417,0.218,3.93326183075184e-13,"Up_in_3D"
"RPL24",1.33284540149704e-17,0.541596743709563,0.835,0.655,4.8783474540193e-13,"Up_in_3D"
"RPS12",1.44078717478546e-17,0.563629372824001,0.883,0.839,5.27342513843224e-13,"Up_in_3D"
"BLOC1S1",1.46557764036663e-17,0.951750621293384,0.361,0.179,5.3641607215059e-13,"Up_in_3D"
"TXNDC17",1.51096161359804e-17,0.646541901989672,0.642,0.393,5.53027060193019e-13,"Up_in_3D"
"S100A10",1.65899018542268e-17,0.634540774082022,0.826,0.696,6.07206997766556e-13,"Up_in_3D"
"ID3",1.69349425841266e-17,1.75079437652862,0.186,0.054,6.1983583352162e-13,"Up_in_3D"
"SMDT1",1.76136819016492e-17,1.05093444870412,0.303,0.138,6.44678371282262e-13,"Up_in_3D"
"MEGF9",1.83576201739035e-17,-2.42788561031882,0.145,0.307,6.71907255985042e-13,"Up_in_2D"
"C19orf53",1.8523000813849e-17,0.786593447611116,0.398,0.198,6.77960352787687e-13,"Up_in_3D"
"ATP2B4",2.11593073008084e-17,-2.64642556160429,0.158,0.316,7.74451806516887e-13,"Up_in_2D"
"CD151",2.16719956175662e-17,0.659685106720926,0.577,0.361,7.93216711598541e-13,"Up_in_3D"
"RPL7A",2.35960031599099e-17,0.532505156224278,0.841,0.709,8.63637311655861e-13,"Up_in_3D"
"HTATIP2",2.45197374099372e-17,0.735968387453542,0.439,0.247,8.97446908941112e-13,"Up_in_3D"
"ZFP36L1",2.47726167077763e-17,-1.72673501024961,0.248,0.412,9.06702544121319e-13,"Up_in_2D"
"ATP5F1C",2.62881117351786e-17,0.717061296050831,0.502,0.302,9.62171177619273e-13,"Up_in_3D"
"DEFB1",2.81388424292594e-17,0.996103987415188,0.629,0.424,1.02990977175332e-12,"Up_in_3D"
"TMEM256",3.08394590118346e-17,0.871615290343738,0.355,0.177,1.12875503929216e-12,"Up_in_3D"
"ATP5PD",3.20010759167682e-17,0.66916330670492,0.561,0.348,1.17127137962963e-12,"Up_in_3D"
"NDUFB5",4.2382416755587e-17,0.854484245088482,0.37,0.195,1.55123883567124e-12,"Up_in_3D"
"RPL29",4.39775507384811e-17,0.574934748728417,0.805,0.655,1.60962233457915e-12,"Up_in_3D"
"MASP2",5.515983162396e-17,1.17251557733625,0.33,0.165,2.01890499726856e-12,"Up_in_3D"
"UFC1",6.4321104242855e-17,0.855482961212428,0.336,0.161,2.35421673639274e-12,"Up_in_3D"
"NME1",6.46684364791158e-17,0.833368784053574,0.441,0.246,2.36692944357212e-12,"Up_in_3D"
"EEF1B2",6.83956261024256e-17,0.70145644281046,0.718,0.521,2.50334831097488e-12,"Up_in_3D"
"NDUFA3",6.87590638441296e-17,0.754053309942377,0.405,0.215,2.51665049575899e-12,"Up_in_3D"
"RPS21",7.32081337009496e-17,0.591415230233196,0.797,0.643,2.67949090158846e-12,"Up_in_3D"
"CFL1",7.82881056580485e-17,0.608814329743947,0.747,0.531,2.86542295519023e-12,"Up_in_3D"
"RPS28",1.32058989017701e-16,0.513733161264188,0.867,0.835,4.83349105703689e-12,"Up_in_3D"
"KRT7",1.6387789202338e-16,1.11389323483741,0.503,0.298,5.99809472594772e-12,"Up_in_3D"
"CLDN1",1.68164193962932e-16,-1.73211124841634,0.252,0.411,6.15497766323728e-12,"Up_in_2D"
"ACTA2",1.68553403499749e-16,-2.5340739073963,0.13,0.289,6.16922312149433e-12,"Up_in_2D"
"FOSB",2.02054371533752e-16,2.87546308562161,0.111,0.017,7.39539205250686e-12,"Up_in_3D"
"SLPI",2.28492986814848e-16,0.9356014751766,0.347,0.172,8.36307181041026e-12,"Up_in_3D"
"CIB1",2.35918897372422e-16,0.720169804084195,0.455,0.259,8.63486756272801e-12,"Up_in_3D"
"NDUFV2",2.57845361105343e-16,0.690019226671073,0.609,0.4,9.43739806181664e-12,"Up_in_3D"
"NDUFB10",2.88351313046349e-16,0.67310150132756,0.482,0.275,1.05539464088094e-11,"Up_in_3D"
"POLR2L",3.18606428972153e-16,0.579334244231256,0.676,0.468,1.16613139068098e-11,"Up_in_3D"
"SNHG29",3.18944357042225e-16,0.760846154085967,0.58,0.378,1.16736824121025e-11,"Up_in_3D"
"NDUFAB1",3.68508830847803e-16,0.629153460296203,0.453,0.254,1.34877917178604e-11,"Up_in_3D"
"BTF3",3.69461153883643e-16,0.672245817242719,0.579,0.355,1.35226476932952e-11,"Up_in_3D"
"AKR1C3",4.4846639389727e-16,0.651679416448523,0.656,0.45,1.6414318483034e-11,"Up_in_3D"
"MT1A",4.52894795977205e-16,1.09965503371726,0.38,0.2,1.65764024275617e-11,"Up_in_3D"
"CLU",5.46990935077677e-16,0.841332503006984,0.726,0.555,2.0020415214778e-11,"Up_in_3D"
"UBA52",6.24148515620366e-16,0.543436768246846,0.785,0.649,2.2844459820221e-11,"Up_in_3D"
"HSP90B1",8.08540253219427e-16,-1.05707972786617,0.461,0.587,2.95933818080842e-11,"Up_in_2D"
"SPTBN1",8.73342672693321e-16,-1.34445268005463,0.462,0.548,3.19652151632482e-11,"Up_in_2D"
"HGD",8.78326037578196e-16,1.11373040088424,0.382,0.217,3.21476113013995e-11,"Up_in_3D"
"BIRC3",8.80674032796827e-16,-1.98525129748793,0.176,0.337,3.22335502743967e-11,"Up_in_2D"
"NDUFA2",8.82887150816523e-16,0.804572247603063,0.368,0.197,3.23145526070356e-11,"Up_in_3D"
"KRT18",9.41949183612288e-16,0.709511932903132,0.885,0.847,3.44762820693934e-11,"Up_in_3D"
"PFN1",1.17532304988973e-15,0.598813721401483,0.797,0.622,4.30179989490139e-11,"Up_in_3D"
"SPCS1",1.2002458324691e-15,0.521303634511349,0.445,0.242,4.39301977142017e-11,"Up_in_3D"
"MSRB2",1.58474339272413e-15,0.936215430257639,0.341,0.179,5.80031929170957e-11,"Up_in_3D"
"S100A13",1.5894400828045e-15,0.852162653566246,0.374,0.201,5.81750964707274e-11,"Up_in_3D"
"GPX4",1.97795009564686e-15,0.547084941520713,0.668,0.441,7.23949514507708e-11,"Up_in_3D"
"SDSL",2.02016075048448e-15,1.01511778871777,0.309,0.154,7.39399036284824e-11,"Up_in_3D"
"TAF10",2.14309223522882e-15,0.756849589434099,0.389,0.216,7.84393189016101e-11,"Up_in_3D"
"DNPH1",2.20171119475797e-15,0.916691041885658,0.361,0.191,8.05848314393364e-11,"Up_in_3D"
"TSPO",2.2851343284773e-15,0.677621877245818,0.545,0.339,8.36382015565976e-11,"Up_in_3D"
"CHMP2A",2.48643189768427e-15,0.530594372288691,0.42,0.232,9.10058938871419e-11,"Up_in_3D"
"ITGB1",2.9293279491675e-15,-0.671174240391315,0.67,0.738,1.0721633226748e-10,"Up_in_2D"
"ID1",3.13707373202339e-15,1.44977749543408,0.258,0.116,1.14820035665788e-10,"Up_in_3D"
"SLC39A14",3.32729652162218e-15,-1.80238310085594,0.265,0.4,1.21782379987893e-10,"Up_in_2D"
"RPS7",4.51687057020654e-15,0.484174260423903,0.815,0.683,1.65321979740129e-10,"Up_in_3D"
"CCL15",4.58345452642036e-15,1.45654491855066,0.253,0.114,1.67759019121512e-10,"Up_in_3D"
"PGAM1",5.65161511846583e-15,0.628885488514376,0.398,0.223,2.06854764950968e-10,"Up_in_3D"
"TUFM",5.94779595645526e-15,0.4970124382199,0.424,0.237,2.17695279802219e-10,"Up_in_3D"
"ZFAS1",6.27681475794097e-15,0.729314330849191,0.476,0.29,2.29737696955397e-10,"Up_in_3D"
"DNAJC15",7.6571757100749e-15,0.648790684520688,0.458,0.272,2.80260288164451e-10,"Up_in_3D"
"LAMTOR2",8.07492548748841e-15,0.641912865448074,0.377,0.202,2.95550347767563e-10,"Up_in_3D"
"UXT",8.33209339448897e-15,0.839006754133789,0.339,0.177,3.04962950331691e-10,"Up_in_3D"
"SEC61B",8.41746635532717e-15,0.586454697489461,0.679,0.462,3.0808768607133e-10,"Up_in_3D"
"AZGP1",1.0099872244164e-14,0.712281939680538,0.568,0.368,3.69665424008648e-10,"Up_in_3D"
"LDHA",1.07202145934145e-14,0.634227410933442,0.688,0.501,3.92370574333565e-10,"Up_in_3D"
"RPS27L",1.11327613817612e-14,0.585877843403333,0.7,0.489,4.07470199333842e-10,"Up_in_3D"
"TMA7",1.27677126332344e-14,0.585487786227863,0.532,0.327,4.67311050089014e-10,"Up_in_3D"
"PSMD8",1.35641582499455e-14,0.586551649607841,0.476,0.285,4.96461756106256e-10,"Up_in_3D"
"C1orf122",1.4542921017101e-14,0.99572038686447,0.289,0.14,5.32285452146913e-10,"Up_in_3D"
"ARPC3",1.89198463038522e-14,0.573629849230444,0.592,0.394,6.92485294567295e-10,"Up_in_3D"
"LBP",2.22140930948542e-14,-0.635238237778188,0.597,0.689,8.13058021364758e-10,"Up_in_2D"
"MRPS24",2.34108328048268e-14,0.711709300452978,0.365,0.198,8.56859891489465e-10,"Up_in_3D"
"GAMT",2.62777663407238e-14,0.670731291584003,0.379,0.212,9.6179252583683e-10,"Up_in_3D"
"CSTA",2.63200127622345e-14,2.11385347357444,0.132,0.033,9.63338787110545e-10,"Up_in_3D"
"PCBD1",3.10393760452418e-14,0.844972736360259,0.394,0.226,1.1360722026319e-09,"Up_in_3D"
"IGFBP2",4.69387702261251e-14,0.73348199400855,0.556,0.361,1.7180059290464e-09,"Up_in_3D"
"SIGIRR",4.83435198848456e-14,0.903851361597332,0.336,0.18,1.76942117130523e-09,"Up_in_3D"
"NHP2",5.48404581743153e-14,0.976338928981675,0.3,0.15,2.00721560963811e-09,"Up_in_3D"
"C12orf57",5.54595341167997e-14,0.930959556973015,0.28,0.134,2.02987440820898e-09,"Up_in_3D"
"ATP5ME",6.08387221665686e-14,0.453720827621468,0.591,0.375,2.22675807001858e-09,"Up_in_3D"
"ASL",6.11498839796832e-14,0.561290273542973,0.488,0.308,2.23814690354038e-09,"Up_in_3D"
"ARL6IP4",6.13703086440941e-14,0.548098888931121,0.453,0.271,2.24621466668249e-09,"Up_in_3D"
"PHPT1",6.19768677400676e-14,0.575755952255488,0.461,0.274,2.26841533615422e-09,"Up_in_3D"
"VDAC2",6.63406597613484e-14,0.635257297305995,0.547,0.349,2.42813448792511e-09,"Up_in_3D"
"FST",7.14062999710704e-14,1.54148592482359,0.159,0.051,2.61354198524115e-09,"Up_in_3D"
"THBS1",7.18444587157047e-14,-2.32162346836406,0.123,0.262,2.62957903345351e-09,"Up_in_2D"
"COX4I1",7.24666179823977e-14,0.563064004602695,0.715,0.544,2.65235068477374e-09,"Up_in_3D"
"KRTCAP2",8.20564649667325e-14,0.604653312108521,0.391,0.217,3.00334867424738e-09,"Up_in_3D"
"SNU13",9.57180269252866e-14,0.665778137084224,0.418,0.249,3.50337550349241e-09,"Up_in_3D"
