"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MT2A",3.23798246410724e-60,-1.3807455629524,0.998,0.99,1.18513396168789e-55
"APOB",3.0308445367221e-35,2.07090633014788,0.754,0.394,1.10931940888566e-30
"FTH1",8.12750533722598e-31,-0.817456189955383,0.998,1,2.97474822847808e-26
"LGALS1",5.35298606540181e-30,-0.984191757265257,0.793,0.958,1.95924642979772e-25
"MT1E",5.46229584530896e-30,-1.20570259056884,0.577,0.856,1.99925490234153e-25
"FOS",2.21032569208358e-27,-3.08226676252018,0.026,0.295,8.0900130655951e-23
"MT1G",7.55940965825342e-26,-1.81896742289697,0.299,0.663,2.76681952901733e-21
"CRIP1",2.24635481413583e-25,-3.90580849377843,0.021,0.269,8.22188325521856e-21
"TXN",3.6322943019341e-24,-0.898818692781422,0.62,0.897,1.3294560374509e-19
"MALAT1",3.80558505280743e-24,-0.647685967190111,0.989,0.997,1.39288218517805e-19
"TMSB4X",6.71793822457066e-24,-0.949334180346264,0.927,0.946,2.45883256957511e-19
"PRSS3",3.75718470520693e-23,-4.19676335502466,0.028,0.263,1.37516717395279e-18
"TNFRSF12A",7.90102645239469e-23,-1.76322675617307,0.141,0.462,2.89185469184098e-18
"AKR1C3",9.44632730239532e-23,-1.6285267596522,0.209,0.548,3.45745025594971e-18
"AKR1C2",1.33953375613994e-22,-1.99830271531632,0.382,0.667,4.90282750084779e-18
"HMGA1",3.44246030704342e-22,-2.1281926401985,0.122,0.42,1.25997489698096e-17
"UQCR10",4.09844118160632e-22,-1.32121006205866,0.222,0.574,1.50007045687973e-17
"SLC25A5",6.62578715740016e-22,-1.5287903326013,0.222,0.558,2.42510435748003e-17
"FTL",1.6374584910778e-21,-0.839381283199292,1,0.997,5.99326182319384e-17
"S100A13",1.96545648564873e-21,-1.35689806655135,0.184,0.522,7.1937672831229e-17
"MGP",3.28074877295678e-21,-1.50978642690477,0.203,0.548,1.20078685838991e-16
"S100A16",4.54932019600889e-21,-1.4182547953952,0.306,0.628,1.66509668494122e-16
"RPS27L",5.2648512493605e-21,-1.07972867839554,0.476,0.75,1.92698820577844e-16
"S100A10",1.12971924200187e-20,-0.818746118669606,0.688,0.888,4.13488539765104e-16
"PTGR1",1.26830355415086e-20,-1.31438350448497,0.444,0.753,4.64211783854758e-16
"HPD",1.89352037115991e-20,-1.93472978088427,0.145,0.439,6.93047391048239e-16
"BLVRB",1.95909091742976e-20,-1.61804396140107,0.152,0.465,7.17046866688468e-16
"RPS15A",3.19002696870415e-20,-0.648731449706099,0.624,0.929,1.16758177081541e-15
"VDAC2",3.30391823668748e-20,-1.24191487261282,0.239,0.58,1.20926711380998e-15
"RBP4",6.66765797304481e-20,-1.39190596785822,0.244,0.561,2.44042949471413e-15
"APOC3",6.95767655772676e-20,-1.5462897026016,0.203,0.532,2.54657919689357e-15
"VIM",1.56336964012538e-19,-1.12422947187587,0.716,0.888,5.72208921982291e-15
"IGFBP6",2.9230235074194e-19,-1.64381505766077,0.096,0.372,1.06985583395057e-14
"DRAP1",5.79800625727028e-19,-1.47530525271979,0.15,0.439,2.12212827022349e-14
"AKR1C1",9.95648817390359e-19,-1.31412765289189,0.483,0.737,3.64417423653045e-14
"MT1M",1.0462109145244e-18,-1.7593875010677,0.167,0.458,3.82923656825076e-14
"ATP5MF",1.06680954314044e-18,-1.07543708978093,0.291,0.628,3.90462960884833e-14
"GSTO1",1.67678474037855e-18,-1.04525284411412,0.338,0.654,6.13719982825954e-14
"NME2",1.77205816797198e-18,-0.784888626850476,0.615,0.853,6.48591010059424e-14
"PRDX2",3.09976831404183e-18,-1.13158081171788,0.19,0.497,1.13454620062245e-13
"RPL10",5.2641157187108e-18,-0.578845345585492,0.782,0.946,1.92671899420534e-13
"ATF3",5.39748855122721e-18,-1.91330137875119,0.047,0.269,1.97553478463467e-13
"COX5A",6.23393036891499e-18,-1.23895786874934,0.229,0.538,2.28168085432658e-13
"RPS28",1.13563081893038e-17,-0.582744579848563,0.833,0.958,4.15652236036708e-13
"RPL30",1.88387151413075e-17,-0.679979671909582,0.684,0.91,6.89515812886995e-13
"RPL41",1.98536150543578e-17,-0.558726794500442,0.87,0.978,7.26662164604549e-13
"CP",2.05040147931841e-17,1.80054517820034,0.532,0.256,7.50467445445331e-13
"RPL12",3.0803013266943e-17,-0.64314666033208,0.765,0.939,1.12742108858338e-12
"ID3",4.05042617316861e-17,-1.73643219526756,0.083,0.327,1.48249648364144e-12
"RPL26",5.24256442418261e-17,-0.587475509056732,0.748,0.933,1.91883100489508e-12
"MRPL13",7.46435482842556e-17,-1.46518043170771,0.077,0.314,2.73202851075204e-12
"SRP14",7.62333574499679e-17,-0.79095198090009,0.444,0.76,2.79021711602627e-12
"RPL29",9.51726364635959e-17,-0.686240493123218,0.673,0.888,3.48341366720408e-12
"TP53I3",9.83893724050834e-17,-1.44819013741667,0.083,0.324,3.60114941939846e-12
"NDUFB3",1.02161620199419e-16,-1.10545898727617,0.145,0.426,3.73921746091892e-12
"TMEM158",1.70240165829669e-16,-3.37151144337428,0.015,0.179,6.23096030953172e-12
"C19orf53",1.78294988618656e-16,-1.18827949804312,0.158,0.449,6.52577487843145e-12
"HINT1",1.99699444647685e-16,-0.88730210142193,0.425,0.715,7.30919937354992e-12
"RPS10",2.06203369803634e-16,-0.954429855209765,0.397,0.696,7.54724953818279e-12
"RPS23",3.07176609640415e-16,-0.541178905860382,0.786,0.955,1.12429710894488e-11
"COX7A2",4.52334664595222e-16,-0.987989997125367,0.353,0.667,1.65559010588497e-11
"FGA",4.83885079639085e-16,1.1014711073083,0.746,0.535,1.77106777998701e-11
"ATP5F1D",5.46444468963405e-16,-1.03176433997393,0.314,0.622,2.00004140085296e-11
"RPS27A",5.84235967223574e-16,-0.512705026493268,0.863,0.968,2.138362063635e-11
"EIF1",7.33324517981482e-16,-0.721918204390549,0.671,0.881,2.68404106826402e-11
"SRI",9.91916876046578e-16,-1.75388813769414,0.105,0.343,3.63051495801808e-11
"MT1H",1.23077636535597e-15,-2.36153609947194,0.056,0.26,4.50476457483938e-11
"COX8A",1.23284622891778e-15,-1.08211434422597,0.284,0.583,4.51234048246196e-11
"GADD45GIP1",1.27360201942489e-15,-1.35909018392262,0.165,0.429,4.66151075129705e-11
"SKP1",1.32441867550507e-15,-1.04818650686493,0.346,0.641,4.84750479421609e-11
"S100A11",1.66359536646534e-15,-0.546429218628678,0.697,0.881,6.08892540079979e-11
"FAU",1.9351098622667e-15,-0.717995035391416,0.59,0.814,7.08269560688234e-11
"CYB5A",2.33286110653614e-15,-1.26591067973721,0.229,0.503,8.53850493603294e-11
"SMDT1",2.57061030046445e-15,-1.71057598158789,0.062,0.269,9.40869076072994e-11
"RPS7",3.20061925016408e-15,-0.613613768218883,0.718,0.904,1.17145865175255e-10
"SDS",3.48225199002323e-15,-2.70276527362567,0.024,0.189,1.2745390508684e-10
"BTF3",3.52349642585675e-15,-0.917754692175943,0.34,0.651,1.28963492682783e-10
"S100A6",3.98664220981976e-15,-1.13165278251207,0.87,0.913,1.45915091521613e-10
"RPS18",4.29237894184309e-15,-0.396136257563014,0.859,0.974,1.57105361650399e-10
"RALA",4.694166245446e-15,-1.6545052234709,0.19,0.436,1.71811178749569e-10
"ALDH1A3",4.76156230184338e-15,-2.50726461637735,0.038,0.218,1.74277941809769e-10
"ADIRF",6.01661213766875e-15,-1.46106214287717,0.036,0.218,2.20214020850814e-10
"GSTA1",7.45315346818392e-15,-1.77976228706608,0.094,0.317,2.72792870089e-10
"LXN",9.61221453189538e-15,-2.78442963329678,0.032,0.202,3.51816664081903e-10
"RPL27",1.19181737565954e-14,-0.508661849203669,0.632,0.885,4.36217077665147e-10
"DCTN3",1.27137292067408e-14,-1.22798626819396,0.092,0.317,4.65335202695919e-10
"COX6C",1.32024582807331e-14,-0.911469225383984,0.346,0.651,4.83223175533111e-10
"IGFBP2",1.38983959574823e-14,-1.6487917474382,0.19,0.426,5.08695190439809e-10
"GAPDH",1.722781339319e-14,-0.484420763563739,0.827,0.955,6.30555198004145e-10
"AK1",1.99531279623483e-14,-1.27627270924918,0.092,0.314,7.30304436549912e-10
"NDUFB4",2.34128460577779e-14,-0.981113417460529,0.226,0.503,8.56933578560728e-10
"FOSB",2.72691540208034e-14,-4.08397362246627,0.004,0.131,9.98078306315425e-10
"NBL1",2.89344533707043e-14,-1.55060414301419,0.038,0.215,1.05902992782115e-09
"NDUFA7",2.97315344865748e-14,-1.19261527218975,0.107,0.34,1.08820389374313e-09
"ITGB1",3.03534057614387e-14,1.05473515942296,0.733,0.542,1.11096500427442e-09
"ECHS1",3.09755561096241e-14,-1.0423402334163,0.147,0.407,1.13373632916835e-09
"REXO2",3.2518656215247e-14,-0.916655449622715,0.179,0.449,1.19021533613425e-09
"MRPL36",3.41989032114334e-14,-1.7679192285863,0.077,0.279,1.25171405644167e-09
"UQCRQ",3.59413270757791e-14,-0.839412965597899,0.442,0.715,1.31548851230059e-09
"RPL32",3.74983603226748e-14,-0.484445921341443,0.799,0.952,1.37247748617022e-09
"SF3B5",4.0430298952256e-14,-1.22393627199512,0.135,0.375,1.47978937195152e-09
"ID4",4.27993675228778e-14,-2.80541083318256,0.013,0.154,1.56649965070485e-09
"RAC2",4.48989497405917e-14,-2.0274143052177,0.043,0.218,1.6433464594554e-09
"CHCHD10",4.82744442644871e-14,-1.06763951416159,0.214,0.484,1.76689293452449e-09
"OCIAD2",5.22862885480663e-14,-1.16046620797428,0.222,0.494,1.91373044714777e-09
"RPL14",5.51067980562395e-14,-0.559285473732947,0.709,0.894,2.01696391565642e-09
"DNPH1",5.8704231229814e-14,-1.38463150982097,0.111,0.337,2.14863356724242e-09
"C1QBP",6.86189665743256e-14,-1.03487779618329,0.158,0.417,2.51152279558689e-09
"COX7B",7.74194483150953e-14,-0.866103489866343,0.301,0.59,2.8336292277808e-09
"SVIP",9.35950752680188e-14,-1.51711568099216,0.066,0.263,3.42567334988476e-09
"ATP5F1C",1.00158720492127e-13,-1.00905532481009,0.182,0.442,3.66590932873235e-09
"NDUFAB1",1.34723730017758e-13,-1.019138993494,0.15,0.401,4.93102324237997e-09
"RGS4",1.39345533527353e-13,-2.16538485923741,0.021,0.17,5.10018587263465e-09
"MRPS24",1.4827574333168e-13,-1.2581567635251,0.135,0.369,5.42704048168282e-09
"RPS12",1.51828904000888e-13,-0.344851193563652,0.848,0.987,5.5570897153365e-09
"SH3BGRL3",1.53921755002135e-13,-0.874773134112012,0.451,0.689,5.63369015483316e-09
"ATP5MG",1.56657329405874e-13,-0.856551757928991,0.357,0.647,5.73381491358438e-09
"MRPS34",1.64748469778531e-13,-1.24954553391437,0.122,0.353,6.029958742364e-09
"ATP5MD",1.74710111721399e-13,-0.80021429959811,0.434,0.699,6.39456479911491e-09
"HEBP2",1.89342623390891e-13,-1.04069906785421,0.139,0.378,6.93012935872999e-09
"NACA",1.98086057238285e-13,-0.58055870249231,0.596,0.84,7.25014778097848e-09
"ID1",1.99655865165801e-13,-1.71583706065877,0.041,0.212,7.30760432093349e-09
"NDUFA12",2.07989588480601e-13,-0.970101279012913,0.113,0.34,7.61262692797849e-09
"COPS5",2.09121063074218e-13,-1.81721007124421,0.047,0.221,7.65404002957944e-09
"RPL15",2.35888160969972e-13,-0.511780700728374,0.735,0.926,8.63374257966194e-09
"COX14",2.51827781168931e-13,-1.11271369271461,0.1,0.317,9.21714861856405e-09
"NIT2",2.52899474097332e-13,-1.35999181894534,0.062,0.25,9.25637365143646e-09
"APRT",2.67698296585161e-13,-0.918344003945465,0.246,0.535,9.79802535331349e-09
"RPS15",2.80899247128703e-13,-0.525407605701968,0.692,0.913,1.02811933441576e-08
"RBIS",2.85488896606216e-13,-1.12513762697668,0.128,0.359,1.04491791046841e-08
"ELOB",3.32905146483173e-13,-0.718434245709483,0.385,0.686,1.21846612664306e-08
"RPL11",3.80016986931269e-13,-0.455211604672246,0.78,0.949,1.39090017386714e-08
"GLRX2",3.80787900648017e-13,-1.80004227959614,0.049,0.221,1.39372179516181e-08
"PSMA5",4.07799850379115e-13,-1.0878254611376,0.145,0.381,1.4925882323726e-08
"IGFBP4",4.76614697840216e-13,-1.27011145489564,0.233,0.468,1.74445745556498e-08
"RPS19",4.78816819147397e-13,-0.389234363700906,0.878,0.971,1.75251743976139e-08
"MRPL15",5.18364089958952e-13,-1.70780001140917,0.073,0.26,1.89726440565876e-08
"SUMO2",5.54004183956746e-13,-0.857681156080645,0.261,0.522,2.02771071370009e-08
"TIMM10",5.59113108384592e-13,-1.57678970312536,0.049,0.221,2.04640988799845e-08
"CIB1",5.94384232058338e-13,-1.06922865323287,0.19,0.436,2.17550572775672e-08
"NDUFB2",6.75278377629081e-13,-0.865837392369234,0.308,0.583,2.4715863899602e-08
"ANXA1",7.59208664307633e-13,-0.928427400525959,0.265,0.532,2.77877963223237e-08
"DYNLT1",7.78861531725623e-13,-0.92452047581148,0.199,0.458,2.85071109226895e-08
"RPL36",7.95700624504353e-13,-0.446433365548694,0.707,0.907,2.91234385574838e-08
"KRT10",8.69304317210868e-13,-1.28822632948826,0.122,0.34,3.1817407314235e-08
"MT1X",9.39305777388108e-13,-0.758694125964779,0.453,0.705,3.43795307581821e-08
"MICOS10",1.12496955116182e-12,-0.950031360738686,0.259,0.532,4.11750105420738e-08
"RPS13",1.24079798431249e-12,-0.50730902656757,0.716,0.891,4.54144470238214e-08
"ATP5MC3",1.33498743476893e-12,-0.886024178028669,0.321,0.596,4.88618750999777e-08
"DHRS3",1.47076048501534e-12,-1.86025658250897,0.038,0.196,5.38313045120464e-08
"GSTK1",1.54561596949568e-12,-1.44125941931907,0.083,0.279,5.65710900995114e-08
"RPA3",1.67493515894095e-12,-1.65632789635952,0.043,0.205,6.13043017523976e-08
"HHIP-AS1",1.72963065038649e-12,-4.79448617726334,0.004,0.115,6.3306211434796e-08
"NME1",1.92822458431738e-12,-0.849493623020998,0.192,0.449,7.05749480106005e-08
"COX5B",2.24922087968425e-12,-0.829700310560304,0.31,0.577,8.23237334173232e-08
"EEF1B2",2.55027483555596e-12,-0.511989781114619,0.545,0.801,9.33426092561836e-08
"SSBP1",2.69597541848503e-12,-1.00107713085367,0.199,0.446,9.86753962919705e-08
"IFI27L2",2.94406456423477e-12,-0.78244719373513,0.103,0.317,1.07755707115557e-07
"RPS27",3.14061336805401e-12,-0.403515131716934,0.744,0.933,1.14949589884145e-07
"CAV2",3.26895445212666e-12,-1.11894852859761,0.141,0.369,1.19647001902288e-07
"PHPT1",3.45244025198652e-12,-0.83545618237013,0.235,0.5,1.26362765662959e-07
"SELENOH",3.49534639632251e-12,-1.00099371937384,0.169,0.407,1.279331734518e-07
"MRPS12",3.75393569366585e-12,-1.51150565269095,0.088,0.279,1.37397800323864e-07
"RPL7A",4.15998856909798e-12,-0.460590314059227,0.776,0.913,1.52259741617555e-07
"CIRBP",5.72282121116905e-12,-1.07401754596842,0.083,0.272,2.09460979149998e-07
"RPL19",5.77606425420086e-12,-0.457752615329055,0.744,0.933,2.11409727768006e-07
"EIF5A",5.79715917062931e-12,-0.860492370676534,0.316,0.583,2.12181822804203e-07
"LDHA",5.99272581145192e-12,-0.687289229422279,0.412,0.676,2.19339757424952e-07
"NDUFB11",6.38861436416257e-12,-0.906602279933916,0.192,0.439,2.33829674342714e-07
"NDUFB10",6.96191899024228e-12,-0.787964242889837,0.205,0.452,2.54813196961858e-07
"POLR2L",7.21890327476665e-12,-0.685644383394574,0.408,0.673,2.64219078759734e-07
"PSMA2",7.2542908999627e-12,-0.852043359820322,0.194,0.439,2.65514301229535e-07
"APOC1",8.34179161584275e-12,-0.914550961098325,0.312,0.571,3.0531791493146e-07
"UBB",8.79006882890917e-12,-0.724665630428998,0.335,0.606,3.21725309206905e-07
"TMA7",8.88811700129417e-12,-0.717785331191381,0.363,0.647,3.25313970364368e-07
"METRN",9.31061836267182e-12,-0.9740203658339,0.096,0.295,3.40777942692151e-07
"H3F3B",9.52150932811163e-12,-0.692665504567747,0.335,0.609,3.48496762918214e-07
"SPTBN1",9.66520761066757e-12,1.39148410631325,0.509,0.308,3.53756263758044e-07
"RPL28",1.05038924664139e-11,-0.395545807076522,0.808,0.965,3.84452968163217e-07
"MDH2",1.05401970501965e-11,-0.925435544550682,0.188,0.423,3.85781752234242e-07
"RHOD",1.06515693721027e-11,-1.47213554634351,0.1,0.295,3.89858090588331e-07
"MSRB2",1.12637514158734e-11,-1.10899621315441,0.085,0.276,4.12264565572381e-07
"RPS3",1.28224899107747e-11,-0.414347388572812,0.677,0.901,4.69315953224264e-07
"MRPL57",1.28395127652398e-11,-1.15894687444628,0.096,0.288,4.69939006720542e-07
"CMC1",1.28574595428727e-11,-1.46519542652317,0.053,0.218,4.70595876728684e-07
"ITPA",1.29830505517725e-11,-1.16264348507532,0.058,0.224,4.75192633245426e-07
"BTF3L4",1.31636930241626e-11,-1.91834250442706,0.049,0.205,4.81804328377374e-07
"DIRAS3",1.43159317977571e-11,-4.20307984518948,0.009,0.119,5.23977419729707e-07
"PNRC1",1.45665992108712e-11,-0.978952754775097,0.186,0.423,5.33152097717096e-07
"H3F3A",1.48906946541598e-11,-0.635841198581385,0.402,0.683,5.45014315036904e-07
"GAMT",1.52204878371161e-11,-1.11586226453302,0.081,0.266,5.57085075326285e-07
"SELENOW",1.72242409418239e-11,-0.650003989793189,0.233,0.5,6.30424442711695e-07
"CCDC90B",1.75527968166715e-11,-1.21040331836,0.083,0.269,6.42449916286993e-07
"RPL24",1.77511228836166e-11,-0.495961987533146,0.684,0.869,6.4970884866325e-07
"PYCARD",1.82985556500667e-11,-1.06294947824553,0.062,0.234,6.69745435348092e-07
"RHEB",1.88325078300214e-11,-0.758741271860029,0.135,0.353,6.89288619086614e-07
"UQCR11",1.95622138469075e-11,-0.653530387685561,0.378,0.657,7.15996589010662e-07
"PSMA3",1.9799406498335e-11,-0.82873869430958,0.137,0.356,7.2467807724556e-07
"RPL35A",2.33196773285966e-11,-0.469549026332486,0.731,0.891,8.53523509903964e-07
"GNG5",2.53709529381779e-11,-0.717420022274233,0.284,0.554,9.2860224849025e-07
"MYDGF",2.6325084511013e-11,-1.02468882323042,0.209,0.433,9.63524418187585e-07
"LRRC75A",2.86416690781794e-11,-1.34502125775582,0.066,0.237,1.04831372993045e-06
"DDT",3.00587980119967e-11,-0.848601193026044,0.254,0.51,1.10018206603709e-06
"CITED2",3.03054170130355e-11,-1.5382189763316,0.041,0.189,1.10920856809411e-06
"MRPS21",3.15464448062488e-11,-0.752247638745234,0.199,0.442,1.15463142635351e-06
"GPX4",3.19332108568796e-11,-0.739777955604972,0.417,0.686,1.16878745057265e-06
"NDUFS4",3.21467623040263e-11,-1.12445994314852,0.111,0.311,1.17660364708967e-06
"NDUFB1",3.84932495063628e-11,-0.697854585997653,0.199,0.436,1.40889142518239e-06
"TMEM256",3.85064451656815e-11,-1.01995803878833,0.124,0.327,1.40937439950911e-06
"ISCU",3.86917968387158e-11,-0.76072712383192,0.115,0.324,1.41615845609384e-06
"SIGIRR",3.96955563324871e-11,-1.248567478753,0.064,0.231,1.45289705732536e-06
"CST3",4.0045449605328e-11,-0.773302559492469,0.312,0.567,1.46570350100461e-06
"SNRNP25",4.40290476931018e-11,-2.02442965170394,0.034,0.173,1.61150717461522e-06
"DBI",4.42582544939116e-11,-0.734307596708993,0.38,0.654,1.61989637273166e-06
"MXD4",4.44939591610837e-11,-1.03957356192816,0.105,0.298,1.62852339925482e-06
"NDUFA1",4.66855843560789e-11,-0.719182274656541,0.271,0.535,1.70873907301685e-06
"UBL5",4.80149835696194e-11,-0.583120852184133,0.318,0.615,1.75739641363164e-06
"RPS2",4.89836968777219e-11,-0.373633907198184,0.868,0.974,1.7928522894215e-06
"PRDX6",5.06069146345357e-11,-0.5912668818095,0.333,0.612,1.85226368253864e-06
"RPS21",5.077026673769e-11,-0.435873522069398,0.752,0.901,1.85824253286619e-06
"PSMB6",5.08292966690862e-11,-0.677949433120749,0.188,0.429,1.86040308738522e-06
"FXYD5",5.75314965037623e-11,-1.28126904419008,0.081,0.256,2.10571030353421e-06
"MZT2A",5.91578573618456e-11,-1.14126049989689,0.12,0.321,2.16523673730091e-06
"YWHAE",6.13660712235159e-11,-0.8000039852413,0.31,0.554,2.24605957285191e-06
"PGLS",6.19446959871059e-11,-0.767168848297831,0.156,0.378,2.26723781782406e-06
"SYF2",6.20407902443868e-11,-1.16596614792095,0.111,0.311,2.2707549637348e-06
"POLR2K",6.5244385767816e-11,-1.09831214858056,0.077,0.25,2.38800976348783e-06
"TCEAL8",6.63275531067011e-11,-0.909920244781497,0.066,0.234,2.42765477125837e-06
"PARK7",7.13436555692971e-11,-0.784590254045804,0.318,0.571,2.61124913749184e-06
"SELENOK",7.37025961295831e-11,-1.13982590077052,0.094,0.279,2.69758872093887e-06
"RPL8",7.72803099732439e-11,-0.441556842455301,0.763,0.913,2.8285366253307e-06
"THOC7",7.97332306096779e-11,-0.939960269511541,0.141,0.353,2.91831597354482e-06
"TMEM208",8.19708035726289e-11,-1.05619188418676,0.092,0.276,3.00021338156179e-06
"SLIRP",8.3715561584799e-11,-0.840819194269367,0.235,0.478,3.06407326956523e-06
"ENO3",8.97502921568276e-11,-3.56115735508656,0.006,0.106,3.28495044323205e-06
"UBA52",9.01120467024775e-11,-0.469039577945946,0.652,0.875,3.29819102135738e-06
"ADRM1",9.68830922644229e-11,-0.85381398139677,0.098,0.285,3.54601805997014e-06
"RAB34",9.71060020827379e-11,-1.4803424210139,0.047,0.196,3.55417678223029e-06
"NDUFS5",1.01134959731467e-10,-0.598472108470151,0.429,0.673,3.70164066113143e-06
"RPL22L1",1.05689341550899e-10,-0.870068333173623,0.252,0.481,3.86833559010447e-06
"ALB",1.06425446161087e-10,0.608205196672848,0.964,0.881,3.89527775494193e-06
"NINJ1",1.09801664517768e-10,-1.60581495654802,0.056,0.208,4.01885072301483e-06
"SCAND1",1.11486323585795e-10,-1.04352495271454,0.111,0.304,4.08051092956368e-06
"CLIC1",1.11804021893334e-10,-0.7845604679634,0.38,0.622,4.09213900531791e-06
"PTRHD1",1.12520143803785e-10,-1.25696192300284,0.075,0.244,4.11834978336234e-06
"RPS19BP1",1.13520077418056e-10,-1.163210488674,0.107,0.295,4.15494835357826e-06
"EIF3K",1.17683157165594e-10,-0.866952411120333,0.278,0.513,4.30732123541792e-06
"SGK1",1.20759556367329e-10,-1.89864461517366,0.036,0.173,4.41992052260061e-06
"NOP10",1.21860958526892e-10,-0.778729856727383,0.22,0.465,4.46023294304279e-06
"CLTB",1.24664705402799e-10,-0.991563999382511,0.162,0.372,4.56285288244786e-06
"CD99",1.25493245499155e-10,-0.699178381833955,0.241,0.49,4.59317827851457e-06
"SMIM26",1.26037220693024e-10,-1.38627591797296,0.085,0.256,4.61308831458536e-06
"TAF10",1.32328710977758e-10,-1.00049896608175,0.13,0.33,4.84336315049692e-06
"RPL18",1.35293000452337e-10,-0.451051602667722,0.658,0.856,4.951859109556e-06
"SNRPB2",1.37956488421839e-10,-0.901613348125946,0.12,0.317,5.04934543272773e-06
"CTSB",1.4213205847488e-10,1.35918862812066,0.528,0.349,5.20217547223907e-06
"NUPR1",1.444084505218e-10,-0.736298709312998,0.284,0.522,5.28549369754841e-06
"CRIP2",1.48510797437013e-10,-1.06820704287002,0.049,0.199,5.43564369699212e-06
"GLRX3",1.51180642655854e-10,-0.944460188802023,0.103,0.285,5.53336270184692e-06
"EIF1B",1.52345653876834e-10,-1.17727897863219,0.077,0.247,5.57600327754599e-06
"RPLP1",1.58308942689091e-10,-0.290774171587109,0.917,0.987,5.79426561136343e-06
"HPF1",1.66608979303029e-10,-1.77673409796924,0.032,0.163,6.09805525147018e-06
"ARL6IP4",1.69848595393589e-10,-0.658732294946716,0.224,0.471,6.21662844000077e-06
"HIST1H4C",1.7440638829383e-10,-1.0599080253239,0.103,0.288,6.38344821794247e-06
"NDUFS7",1.76383392010983e-10,-1.02218526826841,0.109,0.298,6.45580853099399e-06
"MRPL43",2.09910619119339e-10,-1.40516754271998,0.085,0.253,7.68293857038693e-06
"VPS28",2.11037222304182e-10,-1.11341693972242,0.126,0.317,7.72417337355537e-06
"MRPS15",2.15257519719706e-10,-1.15165998475966,0.13,0.327,7.87864047926097e-06
"PSMA6",2.17257862349912e-10,-0.991629446544551,0.199,0.42,7.95185501986913e-06
"CHURC1",2.20643569298982e-10,-0.790771088325576,0.132,0.34,8.07577527991206e-06
"ATP6V1G1",2.48166570906185e-10,-0.662563751672485,0.222,0.458,9.08314466173728e-06
"ANAPC16",2.54204027485824e-10,-0.988765796993255,0.132,0.33,9.30412161000866e-06
"MT1F",2.56743672485781e-10,-1.50327234955083,0.045,0.186,9.39707515665208e-06
"CACYBP",2.65589522529435e-10,-0.984768217483388,0.079,0.247,9.72084211409983e-06
"BAX",2.78073775420624e-10,-0.794440909861469,0.143,0.356,1.01777782541702e-05
"HSPE1",2.85764026675839e-10,-0.710554765698812,0.28,0.529,1.04592491403624e-05
"BLOC1S2",2.89875566254312e-10,-1.29105683677468,0.064,0.221,1.06097356004741e-05
"COPE",2.96569033751413e-10,-0.776920944710817,0.201,0.433,1.08547232043355e-05
"LENG1",3.01172446332894e-10,-3.19777139199772,0.011,0.112,1.10232127082303e-05
"LARP6",3.05507581432576e-10,-1.66237968318651,0.066,0.221,1.11818829880137e-05
"NDUFS8",3.14554460486818e-10,-0.777173803962886,0.139,0.346,1.1513007808278e-05
"NDUFC1",3.15873510425905e-10,-0.76527416166773,0.156,0.372,1.15612863550986e-05
"IL18",3.16179472146749e-10,-1.47021051684628,0.13,0.317,1.15724848600432e-05
"KRT7",3.2647590938839e-10,-0.701027274307929,0.436,0.663,1.19493447595245e-05
"MRPL27",3.31264422436882e-10,-0.788014730274203,0.098,0.279,1.21246091256123e-05
"CHCHD2",3.32781600121305e-10,-0.480459091151679,0.459,0.718,1.21801393460399e-05
"RACK1",3.34206718404904e-10,-0.489513518350129,0.671,0.865,1.22323001003379e-05
"RPL10A",3.59955215454824e-10,-0.479200145031924,0.66,0.843,1.3174720840862e-05
"KRT18",3.60596305212095e-10,-0.635160064690965,0.765,0.881,1.31981853670679e-05
"NDUFV2",3.61710496923721e-10,-0.777653560110499,0.282,0.51,1.32389658979051e-05
"ZSWIM7",3.80517576598736e-10,-1.32052456134295,0.032,0.16,1.39273238210903e-05
"CTSC",3.90771126433975e-10,-1.270100009606,0.12,0.304,1.43026139986099e-05
"RPL36AL",3.91463614656976e-10,-0.659878763483887,0.4,0.641,1.432795976006e-05
"URM1",3.94357906063108e-10,-1.74573011742954,0.045,0.183,1.44338937198158e-05
"RRAGA",4.05351941050324e-10,-1.29491031613817,0.064,0.218,1.48362863943829e-05
"MALL",4.16084919200411e-10,-1.71012975238635,0.034,0.163,1.52291241276542e-05
"STRAP",4.21371779577166e-10,-0.698930122586799,0.165,0.378,1.54226285043039e-05
"TIMM13",4.21592793311219e-10,-0.905339469219343,0.154,0.359,1.54307178279839e-05
"MRPL41",4.29930892958428e-10,-0.88187379268408,0.171,0.381,1.57359006131714e-05
"UXT",4.38122388495712e-10,-0.811698618236556,0.141,0.346,1.60357175413316e-05
"LRMDA",4.39026940731268e-10,-1.6467809627425,0.077,0.237,1.60688250577051e-05
"MRPS23",4.50041593029008e-10,-1.50758110981121,0.075,0.234,1.64719723464547e-05
"DANCR",4.65705042295446e-10,-1.31607040480929,0.047,0.189,1.70452702530556e-05
"PFDN2",4.66418008229386e-10,-0.896976444837852,0.143,0.346,1.70713655192037e-05
"SNU13",4.68256015007195e-10,-0.847839044009511,0.188,0.413,1.71386384052783e-05
"LAMTOR5",4.73190969726804e-10,-0.750198944683065,0.188,0.413,1.73192626829708e-05
