"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"PCM1",1.18958874218604e-07,-0.442102898807078,0.879,0.935,0.00435401375527512,"Up_in_2D"
"PKN1",1.19408814979503e-07,-0.414145379535763,0.808,0.884,0.00437048203706479,"Up_in_2D"
"PIP4P2",1.19426221619263e-07,0.655624139444672,0.74,0.695,0.00437111913748665,"Up_in_3D"
"FICD",1.1949666983647e-07,-0.509022455307663,0.258,0.447,0.00437369761268464,"Up_in_2D"
"HMSD",1.20577256559326e-07,-0.827522530697325,0.065,0.182,0.00441324816732787,"Up_in_2D"
"LMTK3",1.20857998066531e-07,0.991528636217891,0.298,0.142,0.00442352358723312,"Up_in_3D"
"AL391839.1",1.2138675963897e-07,-2.00485513457287,0.165,0.32,0.00444287678954593,"Up_in_2D"
"DARS",1.21549279845161e-07,-0.432869664091176,0.851,0.905,0.00444882519161275,"Up_in_2D"
"EIPR1",1.21953140061768e-07,-0.431692616973927,0.596,0.778,0.00446360687940078,"Up_in_2D"
"PARL",1.22268920413202e-07,-0.331108621676893,0.792,0.865,0.00447516475604362,"Up_in_2D"
"ASPN",1.22280220293145e-07,-1.15239479499021,0.217,0.382,0.0044755783429494,"Up_in_2D"
"WIPI2",1.2313265986059e-07,-0.297304078651622,0.822,0.88,0.00450677848355744,"Up_in_2D"
"PCGF5",1.23588777265446e-07,-0.627764666377574,0.799,0.895,0.00452347283669259,"Up_in_2D"
"GUCD1",1.24068603543388e-07,-0.686007278013684,0.454,0.647,0.00454103495829156,"Up_in_2D"
"GRK3",1.24391487540562e-07,-1.64450545613775,0.127,0.265,0.00455285283547209,"Up_in_2D"
"RABL2B",1.25262142430194e-07,-0.549787055415084,0.398,0.6,0.00458471967508753,"Up_in_2D"
"SELENOS",1.25679915691057e-07,0.292656058580732,0.922,0.909,0.00460001059420839,"Up_in_3D"
"AL161669.3",1.26096825018475e-07,-1.9710586311487,0.077,0.2,0.00461526989250119,"Up_in_2D"
"CCDC142",1.26348235689265e-07,-0.850563675289349,0.125,0.273,0.00462447177446279,"Up_in_2D"
"DDAH1",1.26974827040298e-07,-0.947110677825868,0.832,0.887,0.00464740564450195,"Up_in_2D"
"NMNAT1",1.27006488141452e-07,-0.795971186540039,0.485,0.673,0.0046485644724653,"Up_in_2D"
"AREL1",1.27348243744758e-07,-0.702952477818391,0.54,0.727,0.00466107306930189,"Up_in_2D"
"OTUD3",1.27832768456827e-07,-0.978849364292551,0.267,0.458,0.00467880715828831,"Up_in_2D"
"AKR1B10",1.28936663568374e-07,0.989412601919315,0.366,0.2,0.00471921082326606,"Up_in_3D"
"TSPAN3",1.29524291977482e-07,-0.425262143626648,0.835,0.873,0.00474071861066782,"Up_in_2D"
"PROSER3",1.29935365875484e-07,-0.107910408668186,0.23,0.418,0.00475576432640857,"Up_in_2D"
"METTL26",1.30020297978838e-07,0.397182425398819,0.888,0.811,0.00475887292632345,"Up_in_3D"
"AC073167.1",1.30154315466691e-07,-1.99432908738107,0.177,0.331,0.00476377810039634,"Up_in_2D"
"C20orf194",1.30160167928688e-07,-0.768701901567927,0.795,0.876,0.0047639923063579,"Up_in_2D"
"RETREG1",1.31139479217336e-07,-2.2304711976972,0.087,0.207,0.00479983607883371,"Up_in_2D"
"WT1-AS",1.3181916674428e-07,-1.34001447908867,0.097,0.229,0.00482471332200738,"Up_in_2D"
"DBT",1.32296794760908e-07,-0.779441815243731,0.478,0.673,0.00484219498504399,"Up_in_2D"
"TEC",1.33597665180447e-07,-2.64591756628862,0.034,0.124,0.00488980814326953,"Up_in_2D"
"PRMT7",1.33920939424685e-07,-0.746007818104217,0.385,0.582,0.0049016403038829,"Up_in_2D"
"AC090945.1",1.34157827804546e-07,-2.25775433009533,0.053,0.156,0.00491031065547418,"Up_in_2D"
"SLC25A13",1.35245152660142e-07,-0.662322902929557,0.743,0.873,0.00495010783251385,"Up_in_2D"
"LRRC37B",1.35491155921095e-07,-1.16967910448425,0.302,0.491,0.00495911179786801,"Up_in_2D"
"CCDC191",1.35589453256125e-07,-0.844216136547701,0.291,0.473,0.00496270957862742,"Up_in_2D"
"LRIG2-DT",1.37776499282814e-07,-1.40480698605368,0.26,0.444,0.00504275765025029,"Up_in_2D"
"AC007569.1",1.3854216028095e-07,-1.42861291434223,0.142,0.298,0.00507078160844305,"Up_in_2D"
"EMP3",1.39834954509091e-07,0.331460529260937,0.938,0.811,0.00511809916998724,"Up_in_3D"
"MIA3",1.40796918219897e-07,0.263627644422145,0.86,0.891,0.00515330800376645,"Up_in_3D"
"GIT1",1.409203124647e-07,-0.914529840538431,0.373,0.564,0.00515782435652047,"Up_in_2D"
"ACACB",1.41075234696961e-07,-1.78606149722706,0.22,0.382,0.00516349466514346,"Up_in_2D"
"CLCN4",1.41244457309138e-07,-0.374460838496169,0.146,0.305,0.00516968838197177,"Up_in_2D"
"BICC1",1.417023996216e-07,-1.60417609785843,0.881,0.905,0.0051864495285502,"Up_in_2D"
"CPEB3",1.41858363352974e-07,-0.569864548849046,0.497,0.691,0.00519215795708219,"Up_in_2D"
"MGAT5",1.41882476319202e-07,-0.899300301840276,0.702,0.822,0.00519304051575912,"Up_in_2D"
"PCA3",1.42041037354543e-07,-3.08382422118618,0.075,0.193,0.00519884400821361,"Up_in_2D"
"SPOP",1.42244411813486e-07,-0.443316883591586,0.799,0.895,0.0052062877167854,"Up_in_2D"
"NOB1",1.42289789262892e-07,0.530179498621891,0.782,0.764,0.00520794857681112,"Up_in_3D"
"ZBTB7C",1.440029256332e-07,-2.16052714612165,0.047,0.145,0.00527065108110076,"Up_in_2D"
"NDUFB3",1.45447109740628e-07,0.357382454478006,0.906,0.822,0.00532350966361672,"Up_in_3D"
"APAF1",1.45549940597423e-07,-0.679417967182611,0.546,0.724,0.00532727337580629,"Up_in_2D"
"PLEKHM2",1.45719791801791e-07,-0.299297289548386,0.739,0.862,0.00533349009973735,"Up_in_2D"
"PAXIP1",1.45725312443877e-07,-0.746550419442677,0.345,0.553,0.00533369216075835,"Up_in_2D"
"NEMF",1.45883258418204e-07,-0.403803578602952,0.86,0.924,0.00533947314136467,"Up_in_2D"
"CDKN2A",1.46890618568419e-07,0.699996982557531,0.676,0.585,0.0053763435302227,"Up_in_3D"
"CD55",1.48177898747661e-07,1.11219142741976,0.721,0.669,0.00542345927206313,"Up_in_3D"
"RNF34",1.50834773041855e-07,-0.469215364513582,0.645,0.804,0.00552070352810493,"Up_in_2D"
"ZNF566",1.51254906398942e-07,-0.764937607547186,0.358,0.553,0.00553608082910768,"Up_in_2D"
"PKD2",1.52856743552399e-07,-0.524486385643999,0.841,0.92,0.00559470967076134,"Up_in_2D"
"GFOD2",1.53152503202377e-07,-0.631756041405807,0.4,0.593,0.00560553476971019,"Up_in_2D"
"MT-ND2",1.53212297556592e-07,0.189251221601878,0.997,0.967,0.00560772330286882,"Up_in_3D"
"UBR1",1.53825094981823e-07,-0.500475631866604,0.773,0.905,0.00563015230142972,"Up_in_2D"
"USP45",1.54792678103421e-07,-0.770102217918733,0.619,0.771,0.00566556681126332,"Up_in_2D"
"SUMO2",1.5572980096952e-07,0.267077515115244,0.922,0.873,0.0056998664452854,"Up_in_3D"
"SERPINE1",1.5593424689923e-07,-0.503419470290409,0.987,0.989,0.00570734937075872,"Up_in_2D"
"TMEM208",1.56121743315519e-07,0.395851266184485,0.895,0.825,0.0057142119270913,"Up_in_3D"
"C1GALT1",1.56400316826093e-07,-0.415742534586715,0.676,0.804,0.00572440799615183,"Up_in_2D"
"PHACTR4",1.564094159267e-07,-0.870180237037326,0.822,0.916,0.00572474103233313,"Up_in_2D"
"MPC2",1.59119555181186e-07,0.443522721395419,0.895,0.818,0.00582393483918658,"Up_in_3D"
"ARHGEF11",1.60086684859459e-07,-0.561662608084261,0.615,0.793,0.00585933275254107,"Up_in_2D"
"BTF3",1.60902691767528e-07,0.314118651916631,0.947,0.844,0.00588919942138329,"Up_in_3D"
"MFSD9",1.61720928817085e-07,-1.10403887311525,0.111,0.251,0.00591914771563412,"Up_in_2D"
"AP000941.1",1.62378994332305e-07,-2.18954232864091,0.025,0.105,0.00594323357155669,"Up_in_2D"
"EVC2",1.63686804627527e-07,-0.550705233551509,0.586,0.767,0.00599110073617211,"Up_in_2D"
"GATD1",1.63858205009559e-07,-0.157197824533605,0.507,0.705,0.00599737416155488,"Up_in_2D"
"KDM5B",1.65054313061563e-07,-0.286023475642125,0.855,0.927,0.00604115291236626,"Up_in_2D"
"GLIS2",1.65768527649063e-07,-0.289225309814689,0.36,0.567,0.00606729388048335,"Up_in_2D"
"EIF2AK2",1.66245007677374e-07,-0.255214740324034,0.85,0.884,0.00608473352599957,"Up_in_2D"
"AC012358.3",1.67000035566146e-07,-1.33589729602922,0.18,0.335,0.0061123683017565,"Up_in_2D"
"ATP2A2",1.6903140533838e-07,-0.409763566490912,0.86,0.927,0.00618671846679003,"Up_in_2D"
"NID2",1.7027628912336e-07,-0.879946536848351,0.805,0.804,0.00623228245820411,"Up_in_2D"
"NUDT19",1.71047152890258e-07,-0.685891043774765,0.338,0.556,0.00626049684293633,"Up_in_2D"
"SERINC2",1.71491928171418e-07,-0.847101376367978,0.485,0.647,0.00627677606300208,"Up_in_2D"
"LINC00624",1.72943793067861e-07,-2.10104204384131,0.143,0.295,0.00632991577007679,"Up_in_2D"
"GLA",1.73062052609513e-07,0.817189877911653,0.653,0.567,0.00633424418756079,"Up_in_3D"
"AC018645.3",1.73397183292209e-07,-1.40026820965642,0.055,0.16,0.00634651030567815,"Up_in_2D"
"IRAK1BP1",1.73906041977224e-07,-1.17655861597686,0.468,0.669,0.00636513504240836,"Up_in_2D"
"HINFP",1.74028842111535e-07,-0.747321549095403,0.251,0.44,0.00636962965012429,"Up_in_2D"
"IK",1.74098530617467e-07,0.308871679670902,0.883,0.836,0.0063721803191299,"Up_in_3D"
"AP4E1",1.74275053333122e-07,-0.543777216084011,0.634,0.782,0.00637864122704561,"Up_in_2D"
"HDAC4",1.75031083328241e-07,-0.236906181024036,0.572,0.753,0.00640631268089695,"Up_in_2D"
"MRPS26",1.75162105652445e-07,0.531313995160146,0.829,0.756,0.00641110822898513,"Up_in_3D"
"BIRC6",1.76441756402197e-07,-0.500064472555647,0.898,0.949,0.0064579447260768,"Up_in_2D"
"SCAF8",1.76519646046044e-07,-0.511784192869566,0.763,0.902,0.00646079556493125,"Up_in_2D"
"RTRAF",1.7653183997314e-07,0.341312198779731,0.92,0.847,0.0064612418748569,"Up_in_3D"
"AL132780.1",1.76913736430891e-07,-2.24873858639646,0.024,0.102,0.00647521966710703,"Up_in_2D"
"MED22",1.78052203156322e-07,-0.757276398699728,0.162,0.324,0.00651688868772453,"Up_in_2D"
"LIN9",1.7864313644364e-07,-1.52975197849256,0.14,0.287,0.00653851743697365,"Up_in_2D"
"ITPR3",1.7873859271813e-07,-1.47862948170551,0.31,0.48,0.00654201123207629,"Up_in_2D"
"TENT2",1.79320263920028e-07,-0.598568445548828,0.779,0.884,0.00656330097973693,"Up_in_2D"
"SPDL1",1.79677667219625e-07,0.978931368037533,0.687,0.622,0.00657638229790551,"Up_in_3D"
"AP006248.4",1.79782087151325e-07,2.13194869953504,0.239,0.102,0.00658020417182565,"Up_in_3D"
"GJA9",1.79871198935987e-07,-1.82407467524127,0.058,0.16,0.00658346575225606,"Up_in_2D"
"ELP1",1.8037157477817e-07,-0.515703380139358,0.44,0.636,0.00660178000845582,"Up_in_2D"
"ARHGEF10L",1.81192539161742e-07,-1.15398610911658,0.376,0.556,0.00663182812585891,"Up_in_2D"
"NOS1AP",1.82551614511838e-07,-2.11301252006556,0.077,0.189,0.00668157164274777,"Up_in_2D"
"MFSD4B",1.83116595562864e-07,-1.02259831164576,0.611,0.8,0.00670225051419637,"Up_in_2D"
"Z82217.1",1.84005478613673e-07,-2.32794556477034,0.096,0.222,0.00673478452273905,"Up_in_2D"
"MORF4L1",1.84502101281961e-07,0.233007899594468,0.948,0.953,0.00675296140902106,"Up_in_3D"
"SLC41A1",1.85784560801964e-07,-0.723410814977018,0.383,0.567,0.00679990070991268,"Up_in_2D"
"AC091607.2",1.85904401697968e-07,1.29325275938085,0.537,0.429,0.00680428700654732,"Up_in_3D"
"USP6NL",1.86052938645989e-07,-0.66103815487031,0.633,0.789,0.00680972360738185,"Up_in_2D"
"AC018557.3",1.86065148843503e-07,-1.42995874052949,0.208,0.367,0.00681017051282106,"Up_in_2D"
"PIBF1",1.86352728678693e-07,-0.595767649209631,0.832,0.909,0.00682069622236883,"Up_in_2D"
"SPDYE6",1.87740399869832e-07,-1.77592045398433,0.043,0.138,0.00687148637563572,"Up_in_2D"
"IVD",1.88010083924011e-07,-0.304906489386998,0.686,0.8,0.00688135708170273,"Up_in_2D"
"C9orf85",1.88543567901048e-07,-0.492642564328853,0.667,0.825,0.00690088312874626,"Up_in_2D"
"PLXNB2",1.89189835169084e-07,-0.623697339200151,0.701,0.829,0.00692453715702363,"Up_in_2D"
"VCAM1",1.89457572023433e-07,-0.719795140856664,0.093,0.218,0.00693433659362967,"Up_in_2D"
"RNGTT",1.89541902771886e-07,-0.656879267768668,0.742,0.887,0.00693742318335381,"Up_in_2D"
"ADAMTS9-AS2",1.89953505433344e-07,-1.47818400263007,0.205,0.36,0.00695248825236583,"Up_in_2D"
"ADCY5",1.90142450115153e-07,-2.18105237444545,0.035,0.124,0.00695940381666472,"Up_in_2D"
"EIF4G3",1.90280462342581e-07,-0.484616832018563,0.925,0.975,0.0069644552022008,"Up_in_2D"
"AC004837.2",1.90353820970829e-07,-2.32249939687162,0.024,0.102,0.00696714020135332,"Up_in_2D"
"ARVCF",1.91785470741144e-07,-1.1481730810366,0.046,0.145,0.0070195400145966,"Up_in_2D"
"SGSM2",1.92023664637948e-07,-0.855470850608059,0.242,0.429,0.00702825814941353,"Up_in_2D"
"MDN1",1.92406022382815e-07,-0.657214307586608,0.637,0.811,0.00704225282523341,"Up_in_2D"
"MEGF8",1.95056045069657e-07,-0.519831888350324,0.41,0.622,0.00713924630559451,"Up_in_2D"
"JADE2",1.95878103911779e-07,-0.285175895620199,0.353,0.542,0.00716933448127503,"Up_in_2D"
"COX10",1.97260509762544e-07,-0.624892755514119,0.516,0.687,0.00721993191781889,"Up_in_2D"
"PDK1",1.98228945524581e-07,-0.788405146649919,0.327,0.527,0.00725537763514519,"Up_in_2D"
"SUPT4H1",1.98832207023097e-07,0.382307430455724,0.848,0.789,0.00727745760925239,"Up_in_3D"
"HECTD1",2.00179126187525e-07,-0.416891541193338,0.851,0.927,0.0073267561975896,"Up_in_2D"
"LINC01090",2.00561327199498e-07,-3.16606109779333,0.059,0.164,0.00734074513682883,"Up_in_2D"
"VNN1",2.01832149810584e-07,-1.55534151258256,0.105,0.233,0.0073872585152172,"Up_in_2D"
"PMAIP1",2.02091931164623e-07,0.971746849686431,0.677,0.593,0.00739676677255638,"Up_in_3D"
"DGKA",2.046294051857e-07,-0.564843358257882,0.372,0.571,0.0074896408592018,"Up_in_2D"
"TMCO4",2.0554155276096e-07,-0.321083105816801,0.358,0.549,0.0075230263726039,"Up_in_2D"
"PKHD1",2.06813131789524e-07,-6.07729071801603,0.038,0.127,0.00756956743662837,"Up_in_2D"
"SENP6",2.07394152304087e-07,-0.394630664173874,0.903,0.945,0.0075908333684819,"Up_in_2D"
"FLI1",2.08824595219892e-07,-0.821178867942229,0.524,0.687,0.00764318900964328,"Up_in_2D"
"TRIM58",2.09085093752663e-07,-1.31822819571299,0.091,0.215,0.00765272351644121,"Up_in_2D"
"ZNF720",2.11779890753871e-07,-0.506136357413672,0.581,0.778,0.00775135578148243,"Up_in_2D"
"SYMPK",2.12122469262964e-07,-0.34478160999187,0.659,0.815,0.00776389449749373,"Up_in_2D"
"ATP5PO",2.14335291479758e-07,0.351729009063097,0.909,0.833,0.00784488600345062,"Up_in_3D"
"USP18",2.14483694514744e-07,-1.13746327966355,0.117,0.258,0.00785031770293413,"Up_in_2D"
"PLCD1",2.15657778822452e-07,-0.554140532050718,0.257,0.444,0.00789329036268057,"Up_in_2D"
"TRMT112",2.16559044402675e-07,0.391057860486116,0.912,0.829,0.00792627758418232,"Up_in_3D"
"ACTR5",2.16840708028985e-07,-0.63928985610803,0.139,0.284,0.00793658675456889,"Up_in_2D"
"HADHA",2.16994059934679e-07,-0.238417339612915,0.898,0.92,0.00794219958766918,"Up_in_2D"
"CHRM5",2.17850259006093e-07,-1.8394805920739,0.229,0.4,0.007973537329882,"Up_in_2D"
"TRIOBP",2.19599477805677e-07,-0.234711958166564,0.878,0.913,0.00803756048716557,"Up_in_2D"
"ZNF83",2.20015954035053e-07,-0.660111468455904,0.745,0.851,0.00805280393363696,"Up_in_2D"
"C3",2.20452366224855e-07,-1.14066989713555,0.378,0.582,0.00806877705619593,"Up_in_2D"
"RAB26",2.20454127258471e-07,1.06698056373929,0.319,0.175,0.00806884151178728,"Up_in_3D"
"RAPGEF2",2.22271572674692e-07,-0.957695961480696,0.743,0.876,0.00813536183146642,"Up_in_2D"
"SLC35A3",2.22431469361104e-07,-0.780208766603084,0.643,0.822,0.00814121421008577,"Up_in_2D"
"KCNIP4",2.23768450323737e-07,-2.50781310324303,0.128,0.269,0.00819014905029909,"Up_in_2D"
"CACNG7",2.23909395697075e-07,0.749991364737909,0.351,0.193,0.00819530779190864,"Up_in_3D"
"SLC44A1",2.23999322309089e-07,0.433292269075905,0.907,0.884,0.00819859919583496,"Up_in_3D"
"NVL",2.24407599178487e-07,-0.670606293316245,0.636,0.804,0.00821354253753181,"Up_in_2D"
"MUC13",2.26404538115205e-07,2.70323744912921,0.133,0.022,0.00828663249955463,"Up_in_3D"
"FBXO34",2.27301097419852e-07,-0.47710780882767,0.69,0.851,0.00831944746666399,"Up_in_2D"
"FRMD6-AS2",2.2750948691427e-07,-2.62662200050501,0.055,0.156,0.0083270747305492,"Up_in_2D"
"SYTL2",2.27778562995956e-07,-2.05303285886472,0.118,0.247,0.008336923184215,"Up_in_2D"
"ARF1",2.27951010400116e-07,0.272837343650516,0.944,0.898,0.00834323493165464,"Up_in_3D"
"TBC1D31",2.31475128160926e-07,-0.832169464887703,0.273,0.465,0.00847222116581806,"Up_in_2D"
"ERBB4",2.31842250286006e-07,-1.65442441750385,0.103,0.233,0.00848565820271812,"Up_in_2D"
"KLF13",2.32676550001501e-07,0.719044047150785,0.838,0.815,0.00851619440660493,"Up_in_3D"
"KIAA1841",2.3503973484481e-07,-1.10118723663504,0.425,0.589,0.00860268933505489,"Up_in_2D"
"NECTIN2",2.36343225270515e-07,-0.431127076209351,0.83,0.887,0.00865039838812611,"Up_in_2D"
"FAM168A",2.3702427742547e-07,-0.565322024706578,0.652,0.793,0.00867532557804963,"Up_in_2D"
"HHIPL1",2.37359457684142e-07,-0.566215543246295,0.1,0.229,0.00868759351069727,"Up_in_2D"
"ZNF416",2.37993751037552e-07,-1.35722060506583,0.063,0.175,0.00871080928172544,"Up_in_2D"
"MAT2A",2.38226308386194e-07,-0.438672990866129,0.81,0.862,0.00871932111324309,"Up_in_2D"
"ZNRD2",2.38265200363336e-07,0.455321878185725,0.822,0.749,0.00872074459849846,"Up_in_3D"
"RFLNB",2.38268987084433e-07,0.475640690155343,0.699,0.56,0.00872088319627733,"Up_in_3D"
"TENM4",2.38833764222349e-07,0.636397786261721,0.602,0.476,0.00874155460430219,"Up_in_3D"
"AC131934.1",2.3891819293976e-07,-0.80771022062538,0.155,0.305,0.00874464477978817,"Up_in_2D"
"AC007216.4",2.39332141455024e-07,-1.1554890154946,0.301,0.476,0.00875979570939534,"Up_in_2D"
"PTER",2.41449653653926e-07,-0.356695461790472,0.448,0.658,0.00883729877338736,"Up_in_2D"
"ALS2CL",2.42223777942999e-07,-0.905245449119122,0.028,0.109,0.00886563249649171,"Up_in_2D"
"PM20D2",2.4243147495258e-07,-1.99339800334462,0.137,0.276,0.00887323441473939,"Up_in_2D"
"SETDB2",2.43246107463448e-07,-1.14728410802612,0.243,0.418,0.00890305077926968,"Up_in_2D"
"DNAH12",2.454855465284e-07,2.82262127703029,0.206,0.076,0.00898501648848596,"Up_in_3D"
"UBE2O",2.4622865555614e-07,-0.192941305271893,0.555,0.756,0.00901221502201027,"Up_in_2D"
"ITPK1",2.47034137991407e-07,-0.418105838093041,0.416,0.622,0.00904169648462348,"Up_in_2D"
"DCTN5",2.47721022354947e-07,-0.603202815930186,0.652,0.807,0.00906683713921343,"Up_in_2D"
"FOSL1",2.48387898887443e-07,0.868384390386393,0.726,0.651,0.0090912454871793,"Up_in_3D"
"DGCR8",2.48822012820193e-07,-0.650534705899891,0.376,0.575,0.00910713449123187,"Up_in_2D"
"IFT172",2.50360779502604e-07,-0.285240543274715,0.354,0.549,0.00916345489057481,"Up_in_2D"
"PHB2",2.50910130117373e-07,0.391918037795477,0.878,0.829,0.00918356167242596,"Up_in_3D"
"PTGS2",2.5114643079932e-07,1.17390981335554,0.475,0.342,0.00919221051368591,"Up_in_3D"
"PLTP",2.52375900853096e-07,-1.07235776973806,0.376,0.56,0.00923721034712415,"Up_in_2D"
"TMLHE",2.52810369520567e-07,-1.12803569849951,0.481,0.658,0.00925311233482229,"Up_in_2D"
"ATAD1",2.52914485401091e-07,-0.486243424292658,0.799,0.887,0.00925692308016535,"Up_in_2D"
"NHLRC3",2.52984588739121e-07,-0.75831095444274,0.409,0.596,0.00925948893244056,"Up_in_2D"
"PPP4R4",2.53938535329916e-07,-1.21344456002335,0.119,0.251,0.00929440433161027,"Up_in_2D"
"FAM221A",2.55294999804494e-07,-1.67985666277002,0.05,0.149,0.00934405228784427,"Up_in_2D"
"CYB5RL",2.55363443463543e-07,-0.925143723579171,0.124,0.273,0.00934655739420912,"Up_in_2D"
"BLOC1S1",2.55729913177299e-07,0.371614609952511,0.91,0.807,0.0093599705522023,"Up_in_3D"
"MARCH2",2.56616204993665e-07,-0.24851282058022,0.618,0.789,0.00939240971897312,"Up_in_2D"
"CTSF",2.56634348830783e-07,0.87493747251324,0.615,0.545,0.00939307380155549,"Up_in_3D"
"TEP1",2.57575234400251e-07,-0.72097764381126,0.317,0.524,0.00942751115428359,"Up_in_2D"
"AC109597.1",2.58509408370401e-07,-2.39831248004007,0.056,0.156,0.00946170285576503,"Up_in_2D"
"DCP1A",2.5884228720376e-07,-0.483187656760072,0.724,0.851,0.00947388655394482,"Up_in_2D"
"NR2C2",2.5970252146673e-07,-0.760079321206796,0.615,0.793,0.00950537198820377,"Up_in_2D"
"WDR53",2.60545902080949e-07,-0.813122216184438,0.252,0.433,0.00953624056206481,"Up_in_2D"
"AC245060.6",2.61371821022968e-07,-2.15058516545989,0.028,0.109,0.00956647002126167,"Up_in_2D"
"GTF3C2",2.61465358678403e-07,-0.879246559311473,0.509,0.684,0.00956989359298823,"Up_in_2D"
"EFNA5",2.62513571839194e-07,-2.0743267347397,0.459,0.618,0.00960825924288633,"Up_in_2D"
"NIFK",2.62534631379922e-07,0.357476127692552,0.882,0.825,0.00960903004313651,"Up_in_3D"
"NDUFAF2",2.63705649169164e-07,0.320423998750195,0.917,0.905,0.00965189046524059,"Up_in_3D"
"PTP4A2",2.64074697913708e-07,-0.29069988836931,0.898,0.931,0.00966539801833964,"Up_in_2D"
"CCBE1",2.64078396438546e-07,-1.15068924490574,0.507,0.64,0.00966553338804723,"Up_in_2D"
"MYL6",2.6507188407376e-07,-0.378034266772236,0.96,0.964,0.00970189602898368,"Up_in_2D"
"FAM228B",2.66961769300061e-07,-0.677165629939876,0.544,0.727,0.00977106771815154,"Up_in_2D"
"AK1",2.67970511594649e-07,0.58726677355166,0.808,0.767,0.00980798869487574,"Up_in_3D"
"ZSWIM8",2.68453123391833e-07,-0.590974924193442,0.512,0.716,0.00982565276926448,"Up_in_2D"
"SELENOI",2.7121952424953e-07,-0.590448430634076,0.572,0.745,0.00992690580705705,"Up_in_2D"
"CDC16",2.72121480650627e-07,-0.430180353850973,0.765,0.88,0.00995991831329361,"Up_in_2D"
"PKM",2.736720636059e-07,0.271350042936685,0.942,0.909,0.0100166712000395,"Up_in_3D"
"GUCY1A2",2.74648807657742e-07,-0.842818378355073,0.27,0.429,0.010052421009081,"Up_in_2D"
"NOL9",2.75268562537245e-07,-0.551490956944272,0.583,0.782,0.0100751046574257,"Up_in_2D"
"CWC15",2.76763070334128e-07,0.393291420700331,0.861,0.815,0.0101298051372994,"Up_in_3D"
"CAMTA1",2.7792079041305e-07,0.222304923794926,0.914,0.92,0.010172178849908,"Up_in_3D"
"SMIM30",2.81333217921028e-07,0.529194826459495,0.804,0.767,0.0102970771091275,"Up_in_3D"
"ANGPT2",2.82920653231606e-07,-1.54124621027712,0.35,0.535,0.01035517882893,"Up_in_2D"
"AC239809.3",2.83650712644962e-07,-1.44349145092985,0.1,0.229,0.0103818997335183,"Up_in_2D"
"HERC4",2.84025811881503e-07,-0.555372379523214,0.876,0.935,0.0103956287406749,"Up_in_2D"
"ARFIP1",2.84683462582998e-07,-0.478107487717013,0.804,0.905,0.0104196994140003,"Up_in_2D"
"ZNF785",2.85670994341809e-07,-0.694751169608506,0.361,0.549,0.0104558440639046,"Up_in_2D"
"TMEM241",2.88077153099951e-07,-0.953927163821161,0.525,0.684,0.0105439118806113,"Up_in_2D"
"IL15RA",2.88481891862941e-07,-1.15892747290706,0.33,0.495,0.0105587257240755,"Up_in_2D"
"GNPTAB",2.88933543568265e-07,-0.592235838048753,0.614,0.782,0.0105752566281421,"Up_in_2D"
"PDCD11",2.89265043642876e-07,-0.402414953808535,0.67,0.8,0.0105873898623729,"Up_in_2D"
"RABL6",2.97672622571766e-07,-0.407703845493152,0.796,0.873,0.0108951156587492,"Up_in_2D"
"CIB1",2.97837816996065e-07,0.423307124751476,0.898,0.811,0.010901161939873,"Up_in_3D"
"ADAM9",3.02163317453207e-07,-0.455046316593474,0.882,0.924,0.0110594795821048,"Up_in_2D"
"ARID4B",3.02344134268637e-07,-0.582869623248128,0.891,0.942,0.0110660976583664,"Up_in_2D"
"AC007376.2",3.02581882735275e-07,-2.04357339596725,0.058,0.16,0.0110747994899938,"Up_in_2D"
"PDGFD",3.06144965525007e-07,-1.53199426438797,0.444,0.6,0.0112052118831808,"Up_in_2D"
"PRR26",3.08671503789057e-07,-1.50683765013325,0.044,0.138,0.0112976857101833,"Up_in_2D"
"FAM118B",3.09541780632193e-07,-0.668253735871574,0.512,0.709,0.0113295387129189,"Up_in_2D"
"THRB",3.09619624495214e-07,-1.98570839810804,0.205,0.36,0.0113323878761493,"Up_in_2D"
"MYO5B",3.09986877551576e-07,-3.53638086299498,0.078,0.189,0.0113458297052652,"Up_in_2D"
"FOXJ2",3.12095697355665e-07,-0.555780545097802,0.31,0.491,0.0114230146189147,"Up_in_2D"
"AL450992.2",3.12536716637583e-07,-2.42061530297333,0.083,0.2,0.0114391563656522,"Up_in_2D"
"RTN4",3.12904532620402e-07,-0.30089015331003,0.959,0.985,0.0114526187984393,"Up_in_2D"
"RPA1",3.13021684556232e-07,-0.594193881291771,0.445,0.64,0.0114569066764427,"Up_in_2D"
"ZNF839",3.1329801892159e-07,-1.01264949262585,0.232,0.4,0.0114670207905491,"Up_in_2D"
"AC026316.5",3.1550710517674e-07,-1.27738601920536,0.137,0.273,0.0115478755565739,"Up_in_2D"
"ANP32B",3.16310998073241e-07,0.343085542239279,0.931,0.869,0.0115772988404787,"Up_in_3D"
"MBNL1-AS1",3.17289514348469e-07,-0.855928087001855,0.345,0.513,0.0116131135146683,"Up_in_2D"
"ZNF75D",3.17632692217661e-07,-0.473500199817173,0.441,0.593,0.0116256741678586,"Up_in_2D"
"AL157871.4",3.187797981744e-07,-1.34497623818765,0.224,0.393,0.0116676593929812,"Up_in_2D"
