"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"ACTA2",2.81090976790885e-09,-2.70755637176956,0.205,0.37,0.000102882108415232,"Up_in_2D"
"NDUFB8",2.83587106346613e-09,0.588684894756992,0.41,0.192,0.000103795716793924,"Up_in_3D"
"GFPT2",2.89439260604294e-09,2.33548413991439,0.109,0.013,0.000105937663773778,"Up_in_3D"
"TMEM14C",2.93920869867562e-09,0.678824397332228,0.439,0.22,0.000107577977580227,"Up_in_3D"
"MYL12B",2.98994599286739e-09,0.444850270457664,0.808,0.541,0.000109435013284939,"Up_in_3D"
"GPX2",3.13665733787433e-09,1.19188443327969,0.288,0.118,0.000114804795223538,"Up_in_3D"
"ACTG1",3.15862015257197e-09,0.483825288166617,0.904,0.885,0.000115608656204287,"Up_in_3D"
"C16orf74",3.20881812053685e-09,3.66079012026673,0.112,0.015,0.000117445952029769,"Up_in_3D"
"RPL37",3.3117652470748e-09,0.225257671761486,0.946,0.818,0.000121213919808185,"Up_in_3D"
"NELFE",3.40550860079138e-09,1.23028165890783,0.202,0.06,0.000124645020297565,"Up_in_3D"
"KNOP1",3.43151110356894e-09,1.96680054284583,0.16,0.038,0.000125596737901727,"Up_in_3D"
"CRYAB",3.5291603954588e-09,0.966198964162015,0.285,0.111,0.000129170799634188,"Up_in_3D"
"MTHFS",3.58141308282227e-09,2.04732490148587,0.183,0.051,0.000131083300244378,"Up_in_3D"
"MEIS1",3.70647363002635e-09,2.71300497895979,0.103,0.011,0.000135660641332595,"Up_in_3D"
"TMEM14B",3.78001783182276e-09,0.65603371297553,0.343,0.145,0.000138352432662545,"Up_in_3D"
"RGS10",3.82606454661698e-09,2.28386010710256,0.122,0.019,0.000140037788470728,"Up_in_3D"
"FCGRT",3.83323822175061e-09,1.33674027478442,0.17,0.043,0.000140300352154294,"Up_in_3D"
"VAPA",3.94652893995779e-09,0.722311725916171,0.353,0.156,0.000144446905731395,"Up_in_3D"
"H2AFZ",3.97778529104121e-09,0.690971846573768,0.365,0.165,0.000145590919437399,"Up_in_3D"
"CSTB",4.07599721465635e-09,0.60977313951191,0.596,0.342,0.000149185574053637,"Up_in_3D"
"RPP21",4.11099811945786e-09,1.59572325151891,0.16,0.038,0.000150466642170277,"Up_in_3D"
"CDA",4.36726055548446e-09,1.82000584716357,0.179,0.049,0.000159846103591287,"Up_in_3D"
"MIF",4.42383586883512e-09,0.42801190748294,0.849,0.662,0.000161916816635234,"Up_in_3D"
"UBXN1",4.45121134116873e-09,0.911669517930613,0.314,0.132,0.000162918786298117,"Up_in_3D"
"SNRPE",4.46433519289105e-09,0.660806287583736,0.391,0.179,0.000163399132395005,"Up_in_3D"
"MRPS18B",4.58438296693034e-09,0.906949809166565,0.189,0.053,0.000167793000972617,"Up_in_3D"
"HSBP1",4.61559899604774e-09,0.678500913606035,0.449,0.231,0.000168935538854343,"Up_in_3D"
"ECHDC2",4.6981387500184e-09,1.1519943406016,0.205,0.062,0.000171956576389423,"Up_in_3D"
"NUDT2",4.72015678143984e-09,1.14026600535997,0.144,0.03,0.00017276245835748,"Up_in_3D"
"NEAT1",4.73605298172723e-09,0.384407671710564,0.647,0.395,0.000173344275184198,"Up_in_3D"
"NDUFA2",4.8638299577263e-09,0.847450600030703,0.333,0.145,0.00017802104028274,"Up_in_3D"
"TAGLN",4.97383205186506e-09,-1.85310342776808,0.369,0.521,0.000182047226930313,"Up_in_2D"
"PEMT",5.02238154000057e-09,3.86074110327172,0.106,0.013,0.000183824186745561,"Up_in_3D"
"SNHG29",5.04854618124304e-09,0.419856916814829,0.74,0.481,0.000184781838779677,"Up_in_3D"
"FAM89B",5.11140732483097e-09,1.43354550472886,0.176,0.047,0.000187082619496138,"Up_in_3D"
"MRPL34",5.2768265645726e-09,0.836602369843625,0.244,0.085,0.000193137129089922,"Up_in_3D"
"TMEM258",5.44582192094749e-09,0.711822743048631,0.433,0.216,0.000199322528128599,"Up_in_3D"
"ZNF428",5.5770871881241e-09,0.938379025507474,0.208,0.064,0.00020412696817253,"Up_in_3D"
"PPP1R14B",5.69006596428221e-09,0.630421017874349,0.59,0.37,0.000208262104358693,"Up_in_3D"
"GABARAPL2",5.8408135753978e-09,0.948139609830656,0.295,0.118,0.000213779617673135,"Up_in_3D"
"BLOC1S1",5.86365059966885e-09,0.874179058954902,0.324,0.139,0.00021461547559848,"Up_in_3D"
"CFL1",6.02835725237812e-09,0.477731773918677,0.811,0.594,0.000220643903794291,"Up_in_3D"
"KXD1",6.10399058168862e-09,1.2979833548323,0.179,0.049,0.000223412159280385,"Up_in_3D"
"EIF2S2",6.21863336359666e-09,0.672519870678709,0.542,0.316,0.000227608199741001,"Up_in_3D"
"COQ10B",6.34861453496162e-09,1.85688595552114,0.138,0.028,0.00023236564059413,"Up_in_3D"
"MMADHC",6.59463367329541e-09,1.08970020805604,0.24,0.085,0.000241370187076285,"Up_in_3D"
"AC022613.1",6.87274410341048e-09,1.60535060025811,0.115,0.017,0.000251549306928927,"Up_in_3D"
"RPL18A",7.06696793499585e-09,0.296911815089757,0.926,0.774,0.000258658093388783,"Up_in_3D"
"MT-ND6",7.16863794292754e-09,-2.03392861623714,0.292,0.427,0.000262379317349091,"Up_in_2D"
"YBX1",7.17221506584205e-09,0.448995415076599,0.821,0.607,0.000262510243624885,"Up_in_3D"
"SPAG7",7.20530824731626e-09,1.06658418816578,0.196,0.058,0.000263721487160023,"Up_in_3D"
"NAV2",7.2345888956201e-09,0.958012329813528,0.33,0.154,0.000264793188168591,"Up_in_3D"
"EMC6",7.31291117014078e-09,0.977098094392392,0.24,0.085,0.000267659861738323,"Up_in_3D"
"STK19",7.42928862107266e-09,2.74313194921065,0.119,0.019,0.00027191939281988,"Up_in_3D"
"SUPT4H1",7.45504792515564e-09,1.26212231981311,0.192,0.058,0.000272862209108622,"Up_in_3D"
"MICOS13",7.56140587836736e-09,0.746560603123933,0.388,0.182,0.000276755016554124,"Up_in_3D"
"RAB8A",7.88765928222079e-09,1.47330128260689,0.192,0.058,0.000288696217388563,"Up_in_3D"
"PSMB5",8.12065829895369e-09,0.648207951740103,0.426,0.209,0.000297224214400004,"Up_in_3D"
"COMT",8.19701952782878e-09,0.795978946391266,0.266,0.1,0.000300019111738061,"Up_in_3D"
"ARPC1B",8.38531071648926e-09,0.698426368965214,0.596,0.389,0.000306910757534223,"Up_in_3D"
"CKS1B",8.59930568786613e-09,1.13977685025775,0.154,0.036,0.000314743187481588,"Up_in_3D"
"NPM1",8.70728639258448e-09,0.484315993394903,0.744,0.53,0.000318695389254984,"Up_in_3D"
"TIMM8B",8.8000765086438e-09,0.530439363941939,0.34,0.145,0.000322091600292872,"Up_in_3D"
"NUDT16L1",8.83960618052443e-09,2.05937884835279,0.128,0.024,0.000323538425813375,"Up_in_3D"
"TRIR",8.86345496246532e-09,0.859337643501977,0.404,0.203,0.000324411315081193,"Up_in_3D"
"SNX17",8.97832703444822e-09,1.42529382501405,0.199,0.062,0.000328615747787839,"Up_in_3D"
"PRPF31",9.16172859367493e-09,1.96239447354832,0.144,0.032,0.000335328428257096,"Up_in_3D"
"MED10",9.47628302669727e-09,0.762737122167883,0.215,0.068,0.000346841435060147,"Up_in_3D"
"S100A4",9.51006919886464e-09,1.16513006612014,0.218,0.073,0.000348078042747645,"Up_in_3D"
"TGFBI",9.64336573230495e-09,0.752809452398636,0.385,0.19,0.000352956829168093,"Up_in_3D"
"CENPX",9.69557022111555e-09,0.85843605297421,0.234,0.081,0.00035486756566305,"Up_in_3D"
"IDH3G",9.81022898824087e-09,1.19211176965929,0.228,0.079,0.000359064191198604,"Up_in_3D"
"C19orf33",9.96857438757569e-09,0.818343666284968,0.247,0.088,0.000364859791159658,"Up_in_3D"
"OCEL1",1.00388296131623e-08,2.21058997386252,0.119,0.019,0.000367431202671352,"Up_in_3D"
"RPS14",1.00853017859198e-08,0.325263684999951,0.933,0.759,0.000369132130666452,"Up_in_3D"
"NT5E",1.01009788889185e-08,1.01747306370768,0.138,0.028,0.000369705928313305,"Up_in_3D"
"HIST1H1C",1.08692358736176e-08,1.02812573279271,0.231,0.081,0.000397824902210278,"Up_in_3D"
"PRDX3",1.10883168071348e-08,0.784130455257767,0.349,0.16,0.000405843483457939,"Up_in_3D"
"NDUFAF2",1.11624652056819e-08,0.650981628752896,0.304,0.126,0.000408557388993162,"Up_in_3D"
"PPDPF",1.20171403155202e-08,0.437743858238949,0.628,0.38,0.000439839352688353,"Up_in_3D"
"SUB1",1.24802010399183e-08,0.695089172811742,0.571,0.335,0.000456787838262049,"Up_in_3D"
"EEF1AKMT1",1.25537755609163e-08,2.15601391529756,0.103,0.013,0.000459480739305098,"Up_in_3D"
"ZNHIT1",1.27231001819451e-08,0.649702264682048,0.407,0.201,0.000465678189759373,"Up_in_3D"
"BASP1",1.27936865058619e-08,1.27318750330855,0.173,0.047,0.000468261719801052,"Up_in_3D"
"MRPL23",1.29934868925657e-08,0.836935569183051,0.231,0.079,0.000475574613754797,"Up_in_3D"
"ATP5PO",1.30670203843955e-08,0.568924004288896,0.42,0.205,0.000478266013089261,"Up_in_3D"
"ACOT13",1.33835978992046e-08,1.26728767097847,0.176,0.049,0.000489853066708787,"Up_in_3D"
"ITGB1-DT",1.35696473849964e-08,1.69823015439592,0.17,0.047,0.000496662663938254,"Up_in_3D"
"DYNLL1",1.36692977895297e-08,0.579463969163894,0.638,0.415,0.000500309968394577,"Up_in_3D"
"XPC",1.37942066424991e-08,1.32865153126865,0.151,0.036,0.000504881757322109,"Up_in_3D"
"ECH1",1.41363205996793e-08,1.16020715525378,0.247,0.094,0.000517403470268863,"Up_in_3D"
"SURF1",1.52449051627089e-08,0.770903229043503,0.199,0.062,0.000557978773860308,"Up_in_3D"
"PSMD9",1.59120583013419e-08,0.61478816247435,0.253,0.094,0.000582397245887415,"Up_in_3D"
"KRT8",1.6010372573624e-08,0.577483047717882,0.83,0.69,0.000585995646567211,"Up_in_3D"
"GPC6",1.64330729863991e-08,0.917898807677335,0.394,0.199,0.000601466904375193,"Up_in_3D"
"PSMB7",1.68147583490219e-08,0.721918845649503,0.372,0.175,0.000615436970332549,"Up_in_3D"
"DYNLRB1",1.69335049082736e-08,0.808143845456956,0.378,0.186,0.000619783213147723,"Up_in_3D"
"ATP5MC2",1.72383492893046e-08,0.649730532118175,0.455,0.246,0.000630940822337836,"Up_in_3D"
"ECHDC3",1.72557500374015e-08,2.29563814880745,0.115,0.019,0.000631577707118933,"Up_in_3D"
"SOD1",1.73580893171874e-08,0.491077848754018,0.644,0.402,0.000635323427098374,"Up_in_3D"
"RPS4X",1.74772863652344e-08,0.355130064200598,0.872,0.705,0.000639686158253945,"Up_in_3D"
"CYSTM1",1.75635309171165e-08,0.848962953165419,0.426,0.222,0.00064284279509738,"Up_in_3D"
"PSMD13",1.77642649264284e-08,0.613080268120755,0.237,0.083,0.000650189860572206,"Up_in_3D"
"PCNP",1.80086195373414e-08,1.0924914204728,0.263,0.105,0.000659133483686234,"Up_in_3D"
"EVA1B",1.80800406788087e-08,0.749037261532129,0.237,0.085,0.000661747568885076,"Up_in_3D"
"RRAS2",1.81465087475904e-08,0.535957025270526,0.298,0.122,0.000664180366670556,"Up_in_3D"
"MCUR1",1.82602702278962e-08,1.15375748246768,0.189,0.058,0.00066834415061123,"Up_in_3D"
"WASHC3",1.83496646806761e-08,0.557301443462237,0.176,0.049,0.000671616076977428,"Up_in_3D"
"NDUFB5",1.90572935517494e-08,1.12803478068652,0.288,0.124,0.00069751600128758,"Up_in_3D"
"DPM2",1.91652779578982e-08,1.5347223008365,0.138,0.03,0.000701468338537033,"Up_in_3D"
"CHCHD1",1.92011751395955e-08,0.411236132186148,0.263,0.1,0.000702782211284335,"Up_in_3D"
"SRSF5",1.92733605001164e-08,0.798372968069695,0.308,0.135,0.00070542426766476,"Up_in_3D"
"PAIP2",1.96799666780732e-08,0.920982156587465,0.279,0.115,0.000720306460384156,"Up_in_3D"
"CHCHD7",2.02278516520618e-08,0.939150542903715,0.167,0.045,0.000740359598317113,"Up_in_3D"
"NHP2",2.06167044772784e-08,0.665052023798568,0.308,0.13,0.000754592000572868,"Up_in_3D"
"PSMG4",2.07629830344896e-08,1.86385089193478,0.157,0.041,0.000759945942045353,"Up_in_3D"
"MRPS18C",2.11915496957792e-08,0.648059313247319,0.237,0.085,0.000775631910415215,"Up_in_3D"
"POLD4",2.12399237759009e-08,0.644835052949751,0.356,0.162,0.000777402450121747,"Up_in_3D"
"H2AFV",2.14882186876722e-08,0.628318386759752,0.276,0.111,0.00078649029218749,"Up_in_3D"
"MRPL38",2.17852376151571e-08,1.3549399648203,0.173,0.049,0.000797361481952364,"Up_in_3D"
"PABPC1",2.21001863060954e-08,-1.13983887474597,0.465,0.573,0.000808888918989398,"Up_in_2D"
"MIEN1",2.21725725748566e-08,1.01986444236405,0.192,0.06,0.000811538328812325,"Up_in_3D"
"ACAA1",2.22279110681638e-08,1.074913384886,0.269,0.111,0.000813563773005863,"Up_in_3D"
"MRPS28",2.2456176266939e-08,0.865790884752121,0.189,0.058,0.000821918507546233,"Up_in_3D"
"ANAPC11",2.31006335513193e-08,0.72836005989054,0.378,0.184,0.000845506288611836,"Up_in_3D"
"ENY2",2.35493489678386e-08,0.696791136016102,0.369,0.175,0.000861929721571861,"Up_in_3D"
"AP1S1",2.37174627484996e-08,0.66588497945453,0.285,0.118,0.000868082854057833,"Up_in_3D"
"ZNF32",2.3933004698873e-08,2.28789254453311,0.119,0.021,0.000875971904983452,"Up_in_3D"
"SERF2",2.4564557631493e-08,0.349919654708791,0.894,0.705,0.000899087373870276,"Up_in_3D"
"UQCRFS1",2.68944246588755e-08,0.607252198427656,0.314,0.135,0.000984362836939503,"Up_in_3D"
"SRP19",2.7093158187943e-08,1.00610016434921,0.253,0.098,0.000991636682836904,"Up_in_3D"
"LSM14A",2.73472037979847e-08,0.92247978616351,0.189,0.058,0.00100093500621004,"Up_in_3D"
"DERA",2.76999349762235e-08,1.25471323796661,0.16,0.043,0.00101384532006476,"Up_in_3D"
"TNFAIP8L3",2.83095662237615e-08,1.17657204661865,0.115,0.019,0.00103615843335589,"Up_in_3D"
"MGST3",2.86394820886607e-08,0.519503818190276,0.554,0.316,0.00104823368392707,"Up_in_3D"
"PSMD4",2.87904584815991e-08,0.551784454789919,0.304,0.13,0.00105375957088501,"Up_in_3D"
"RRAS",2.8792485580541e-08,0.728333786462726,0.33,0.147,0.00105383376473338,"Up_in_3D"
"C12orf57",2.93330136034498e-08,0.675309141001742,0.343,0.158,0.00107361763089987,"Up_in_3D"
"CDC26",2.96746854364356e-08,0.896942546747184,0.192,0.06,0.00108612316165898,"Up_in_3D"
"TRAPPC5",2.96910301967039e-08,0.534498395891346,0.417,0.209,0.00108672139622956,"Up_in_3D"
"COA6",2.97795491135775e-08,0.932510947552144,0.224,0.081,0.00108996127710605,"Up_in_3D"
"CCDC85B",3.08013340702818e-08,0.598785273531303,0.234,0.085,0.00112735962830638,"Up_in_3D"
"JTB",3.0913828693368e-08,0.435903032470863,0.324,0.143,0.00113147704400596,"Up_in_3D"
"NOB1",3.09620744853355e-08,1.07420552852845,0.157,0.041,0.00113324288823776,"Up_in_3D"
"DNAJC19",3.10153954691571e-08,1.05293247798067,0.183,0.056,0.00113519448956662,"Up_in_3D"
"PGAM1",3.13904880793415e-08,0.885356579747691,0.375,0.186,0.00114892325419198,"Up_in_3D"
"MRPS33",3.15454209659333e-08,0.853820917774625,0.218,0.075,0.00115459395277413,"Up_in_3D"
"TMEM141",3.18875039383261e-08,0.790367986054869,0.25,0.096,0.00116711453164667,"Up_in_3D"
"PRSS23",3.2006735972485e-08,0.250002861502193,0.282,0.118,0.00117147854332892,"Up_in_3D"
"PMP22",3.24165237485182e-08,1.90523371696171,0.109,0.017,0.00118647718571951,"Up_in_3D"
"HNRNPH2",3.33767967061785e-08,1.42752398863209,0.167,0.047,0.00122162413624284,"Up_in_3D"
"RUVBL1",3.36396365441989e-08,0.67692444050314,0.173,0.049,0.00123124433715422,"Up_in_3D"
"MAP2K2",3.39372083774543e-08,0.481443679200432,0.356,0.167,0.00124213576382321,"Up_in_3D"
"RAB2A",3.44578611537881e-08,0.591751540163923,0.423,0.22,0.0012611921760898,"Up_in_3D"
"YIF1A",3.52776637822097e-08,0.839616910866999,0.269,0.111,0.00129119777209266,"Up_in_3D"
"METTL5",3.62198660270691e-08,0.711532412221408,0.221,0.077,0.00132568331645676,"Up_in_3D"
"SDF2",3.65047793274893e-08,1.71882933581837,0.154,0.041,0.00133611142816543,"Up_in_3D"
"SAP30BP",3.79562151573031e-08,0.705820978442442,0.157,0.041,0.00138923543097245,"Up_in_3D"
"FAM177A1",3.81646290722778e-08,0.695100219964741,0.423,0.224,0.00139686358867444,"Up_in_3D"
"THBS1",3.82422850949909e-08,-2.40274497396058,0.096,0.244,0.00139970587676176,"Up_in_2D"
"RPAIN",3.87764976777783e-08,1.52908459309568,0.173,0.051,0.00141925859150436,"Up_in_3D"
"COQ9",3.94239859719489e-08,1.95131330659694,0.112,0.019,0.0014429573105593,"Up_in_3D"
"TSC22D1",3.94899567275991e-08,0.927699498141342,0.231,0.085,0.00144537190618685,"Up_in_3D"
"TTR",3.98195101309414e-08,0.929817628987142,0.244,0.092,0.00145743389030259,"Up_in_3D"
"ARHGDIA",4.05054734639922e-08,0.48144970932003,0.346,0.158,0.00148254083425558,"Up_in_3D"
"MRPL14",4.07056652479826e-08,0.73401539990853,0.292,0.124,0.00148986805374141,"Up_in_3D"
"BLOC1S4",4.23349432826644e-08,1.03484279663015,0.151,0.038,0.0015495012590888,"Up_in_3D"
"SNX2",4.24994528690232e-08,1.05298525150892,0.196,0.064,0.00155552247445912,"Up_in_3D"
"HMGA2",4.26148448203624e-08,2.12809142682811,0.103,0.015,0.00155974593527008,"Up_in_3D"
"NENF",4.39532971171175e-08,0.643487529668566,0.288,0.122,0.00160873462778362,"Up_in_3D"
"WDR45",4.43096275035304e-08,1.14542991258579,0.138,0.032,0.00162177667625672,"Up_in_3D"
"CAPG",4.45901794572491e-08,1.17847426806745,0.199,0.066,0.00163204515831477,"Up_in_3D"
"POLR2C",4.59435440278763e-08,1.36153690453793,0.138,0.032,0.0016815796549643,"Up_in_3D"
"BCKDK",4.80199859765302e-08,1.4682468573841,0.138,0.032,0.00175757950672698,"Up_in_3D"
"UQCRB",4.90580617287131e-08,0.486470143778456,0.679,0.481,0.00179557411733263,"Up_in_3D"
"RAN",4.93055158304737e-08,0.716978377722607,0.571,0.363,0.00180463118491117,"Up_in_3D"
"RBX1",4.95871549053849e-08,0.726678205083987,0.404,0.209,0.00181493945669199,"Up_in_3D"
"MYL12A",4.9894127255541e-08,0.430586394660526,0.75,0.504,0.00182617495168005,"Up_in_3D"
"UQCC2",5.15104565803212e-08,0.768571613844503,0.298,0.128,0.00188533422129634,"Up_in_3D"
"FRG1",5.20730127573625e-08,1.08560451878474,0.202,0.068,0.00190592433993222,"Up_in_3D"
"BEX4",5.26905925402584e-08,1.71965112007321,0.125,0.026,0.001928528377566,"Up_in_3D"
"NUDC",5.34662855108717e-08,0.711177141444944,0.42,0.22,0.00195691951598342,"Up_in_3D"
"BMERB1",5.36611840340467e-08,1.11245872593701,0.135,0.03,0.00196405299683014,"Up_in_3D"
"NDUFA8",5.46877308693114e-08,0.701992207702148,0.208,0.071,0.00200162563754767,"Up_in_3D"
"JUND",5.67353482131211e-08,0.765060150959463,0.394,0.201,0.00207657047994845,"Up_in_3D"
"MRPL54",5.68201060416249e-08,0.995387184350541,0.256,0.105,0.00207967270122951,"Up_in_3D"
"MRPL51",5.69589759318553e-08,0.670166258238441,0.385,0.192,0.00208475547808184,"Up_in_3D"
"SLC25A39",5.84124230195776e-08,1.02287469656102,0.228,0.085,0.00213795309493956,"Up_in_3D"
"SRA1",5.92977310685157e-08,0.692947264528172,0.221,0.079,0.00217035625483874,"Up_in_3D"
"KYNU",5.93039436056206e-08,2.04394780216996,0.151,0.041,0.00217058363990932,"Up_in_3D"
"SEC61B",5.9380904121075e-08,0.544690658375511,0.644,0.423,0.00217340047173547,"Up_in_3D"
"ATP5ME",5.97923138159607e-08,0.64319469661648,0.561,0.357,0.00218845847797798,"Up_in_3D"
"DTYMK",6.04751181180641e-08,2.10481754364027,0.119,0.024,0.00221344979823926,"Up_in_3D"
"ESD",6.08464981788547e-08,0.626309978635711,0.298,0.132,0.00222704267984426,"Up_in_3D"
"PIN1",6.16408054809508e-08,1.0765262658707,0.212,0.075,0.00225611512140828,"Up_in_3D"
"MCUB",6.17833243716074e-08,0.706859809153196,0.138,0.032,0.0022613314553252,"Up_in_3D"
"STX18",6.19828760391298e-08,1.47472952820833,0.128,0.028,0.00226863524590819,"Up_in_3D"
"NFKBIA",6.22069880433407e-08,0.4746906787594,0.301,0.13,0.00227683796937431,"Up_in_3D"
"TXN2",6.38110699625653e-08,1.09295660143715,0.231,0.088,0.00233554897169985,"Up_in_3D"
"PSMB1",6.41733888997679e-08,0.599762947750577,0.49,0.276,0.00234881020712041,"Up_in_3D"
"PAIP1",6.42880739988116e-08,0.935826932673601,0.253,0.103,0.0023530077964305,"Up_in_3D"
"OST4",6.63281335931531e-08,0.490430936411285,0.654,0.41,0.002427676017643,"Up_in_3D"
"MPG",6.69871189176458e-08,0.729000381173237,0.282,0.12,0.00245179553950476,"Up_in_3D"
"RGN",6.8992770094131e-08,2.55330750819483,0.109,0.019,0.00252520437821529,"Up_in_3D"
"MRPL46",6.91955081952491e-08,1.45612496410861,0.119,0.024,0.00253262479545431,"Up_in_3D"
"SWI5",7.01302837699979e-08,0.76576585219994,0.154,0.041,0.00256683851626569,"Up_in_3D"
"RND3",7.08103112021657e-08,0.676456236795661,0.317,0.147,0.00259172820031047,"Up_in_3D"
"TTC39C",7.08605643749178e-08,1.61737757790452,0.147,0.038,0.00259356751668637,"Up_in_3D"
"HAGH",7.14075721953113e-08,0.924514139612241,0.186,0.06,0.00261358854992059,"Up_in_3D"
"C4orf48",7.16196124302621e-08,0.570810398917532,0.365,0.175,0.00262134943456002,"Up_in_3D"
"NFKBIZ",7.20235581260372e-08,1.6050752317658,0.144,0.036,0.00263613425097109,"Up_in_3D"
"SAT1",7.42065207385339e-08,0.641752639510369,0.676,0.472,0.00271603286555108,"Up_in_3D"
"TIMP1",7.42191618600048e-08,0.539628025894576,0.792,0.622,0.00271649554323804,"Up_in_3D"
"DNAJA2",7.53424679004434e-08,0.81404357823907,0.218,0.079,0.00275760966762413,"Up_in_3D"
"MRPS2",7.54226757463798e-08,1.23530803278473,0.144,0.036,0.00276054535499325,"Up_in_3D"
"TOMM6",7.55794526779721e-08,0.819137683265833,0.346,0.169,0.00276628354746646,"Up_in_3D"
"COA1",7.68087713489024e-08,1.01311739440285,0.157,0.043,0.00281127784014118,"Up_in_3D"
"COA3",7.74947305502956e-08,0.91950987848181,0.228,0.085,0.00283638463287137,"Up_in_3D"
"GET3",7.77120441622517e-08,1.01670405726036,0.199,0.068,0.00284433852838257,"Up_in_3D"
"IGFBP7",7.87458339695575e-08,0.645690778405623,0.564,0.346,0.00288217626911977,"Up_in_3D"
"LSM7",7.96721723078666e-08,0.520182475042215,0.327,0.147,0.00291608117864022,"Up_in_3D"
"CHMP2A",8.10823029867289e-08,0.541041585673253,0.369,0.173,0.00296769337161727,"Up_in_3D"
"LSM5",8.1344205018644e-08,0.51113950681371,0.231,0.085,0.00297727924788739,"Up_in_3D"
"HIF1A",8.1686624008244e-08,-1.50456219763147,0.308,0.447,0.00298981212532574,"Up_in_2D"
"SLC25A4",8.1930309544204e-08,1.5829413281484,0.173,0.053,0.00299873125962741,"Up_in_3D"
"COA4",8.28532044795136e-08,0.629573864040713,0.244,0.094,0.00303251013715468,"Up_in_3D"
"ATOX1",8.32229388748823e-08,0.497047744930161,0.5,0.282,0.00304604278575957,"Up_in_3D"
"UFC1",8.35410951733225e-08,0.750786702147013,0.295,0.128,0.00305768762443878,"Up_in_3D"
"MYCBP",8.41207180863072e-08,1.52063263638031,0.122,0.026,0.00307890240267693,"Up_in_3D"
"RPL35",8.41360265313335e-08,0.322156608471698,0.929,0.818,0.00307946270707334,"Up_in_3D"
"SMIM19",8.41923538314053e-08,1.3784760941334,0.131,0.03,0.00308152434258326,"Up_in_3D"
"RPL26L1",8.46596713649134e-08,0.393838850540146,0.234,0.085,0.0030986286316272,"Up_in_3D"
"JUNB",8.59719969275484e-08,1.19477949352816,0.244,0.098,0.0031466610595452,"Up_in_3D"
"ISCA1",8.70851584428499e-08,0.878658733631614,0.186,0.06,0.00318740388416675,"Up_in_3D"
"NTPCR",8.7473272287993e-08,1.27883574220076,0.151,0.041,0.00320160923901283,"Up_in_3D"
"FKBP1A",8.89833845673343e-08,0.578906175212974,0.551,0.329,0.003256880858549,"Up_in_3D"
"MSANTD3",8.92536700164241e-08,1.06625408380562,0.196,0.066,0.00326677357627114,"Up_in_3D"
"SPCS1",9.02045326956519e-08,0.673561050896254,0.372,0.186,0.00330157610119355,"Up_in_3D"
"ANAPC15",9.29829116755001e-08,0.659326709889243,0.173,0.051,0.00340326755023498,"Up_in_3D"
"RPL34",9.4161030896821e-08,0.300906970823942,0.929,0.85,0.00344638789185455,"Up_in_3D"
"HRAS",9.55441927326227e-08,0.285255564981048,0.224,0.081,0.00349701299820672,"Up_in_3D"
"C1orf43",9.57549158418091e-08,0.591445238227559,0.279,0.118,0.00350472567472606,"Up_in_3D"
"PDHA1",9.65333395504631e-08,0.785871570831155,0.215,0.079,0.0035332167608865,"Up_in_3D"
"CLDN1",9.72323121625117e-08,-2.48831639164836,0.096,0.235,0.00355879985746009,"Up_in_2D"
"ZNF593",9.74284664893469e-08,0.889847014697976,0.237,0.092,0.00356597930197659,"Up_in_3D"
"PDLIM4",9.8741754664973e-08,1.41306402725073,0.122,0.026,0.00361404696249268,"Up_in_3D"
"PSMD2",9.9194428942435e-08,0.681004071272521,0.385,0.197,0.00363061529372206,"Up_in_3D"
"ATP2B4",9.99546189385288e-08,-2.78157429084963,0.083,0.218,0.00365843900776909,"Up_in_2D"
"PLP2",1.01832764131793e-07,0.733262383428336,0.304,0.137,0.00372718099998776,"Up_in_3D"
"MOCS2",1.02873193091214e-07,1.06900109556244,0.196,0.066,0.00376526174033151,"Up_in_3D"
"RPS9",1.04114805697814e-07,0.391831407038111,0.872,0.705,0.00381070600334568,"Up_in_3D"
"TKT",1.0450816523454e-07,0.659102701544125,0.522,0.327,0.0038251033557494,"Up_in_3D"
"GTF2B",1.0517639548177e-07,1.30590733851148,0.157,0.045,0.00384956125102828,"Up_in_3D"
"ZFP36",1.06439225568332e-07,1.03624462465609,0.151,0.041,0.00389578209502652,"Up_in_3D"
"MAF1",1.06442496959876e-07,0.645634552973412,0.163,0.047,0.00389590183122841,"Up_in_3D"
"GTF2A2",1.07059830468743e-07,0.648663940828575,0.276,0.118,0.00391849685498646,"Up_in_3D"
"BCAS2",1.11028122181248e-07,1.24343962074682,0.173,0.053,0.00406374029995586,"Up_in_3D"
"CBR1",1.13005416355489e-07,0.824700763845638,0.321,0.152,0.00413611124402725,"Up_in_3D"
"GIPC1",1.13544333228062e-07,0.715588962955973,0.269,0.113,0.00415583614048031,"Up_in_3D"
"COMMD3",1.14373874464238e-07,1.02006987120653,0.179,0.058,0.00418619817926559,"Up_in_3D"
"TATDN1",1.18139517927227e-07,0.889041224793714,0.17,0.051,0.00432402449565444,"Up_in_3D"
"ATP5MPL",1.18884604482056e-07,0.458850308575613,0.5,0.276,0.00435129540864773,"Up_in_3D"
"ADK",1.19051986035165e-07,1.38768297085738,0.256,0.111,0.00435742174087307,"Up_in_3D"
